x,sigxjminusxi
1,0.0867468678187645
2,0.176578158723125
3,0.268135541273695
4,0.41090599146086
6,0.550904276982154
8,0.69090298720828
13,0.805368241118269
20,0.900396026955316
27,0.996941029373066
43,1.0864069382155
61,1.17705414570113
79,1.27108441274039
99,1.3654966882668
123,1.4629305595003
152,1.56036422827467
191,1.65677804688271
245,1.7531885531542
305,1.85073979175346
380,1.94773152533326
469,2.04530365621047
583,2.14115431992074
756,2.2355541269449
953,2.33080309211086
1180,2.42502857740575
1458,2.51795441635328
1770,2.61088025530081
2082,2.70380609424834
2476,2.79673193319586
2899,2.88965777214339
3354,2.98258361109092
3849,3.07550944478738
4402,3.16611213776122
4976,3.25671483075275
5572,3.34847909671343
6195,3.44024336267412
6823,3.5320076286348
7466,3.62377189459548
8137,3.71553616055616
8822,3.80730042651685
9529,3.89906469247753
10255,3.99082895843821
11002,4.0825932243989
11782,4.17435749035958
12604,4.26612175632026
1,0.130789308849849
2,0.261578617699698
3,0.392367926549547
4,0.530810435965648
5,0.669307005871925
6,0.823101953437802
7,0.976902342643104
8,1.13070346589483
9,1.28450458914656
10,1.43830596992156
11,1.59326892368341
12,1.74823187744526
13,1.90319683736353
14,2.05816179728179
15,2.21312675720005
16,2.36809171711831
17,2.52305667703657
18,2.68585649308396
19,2.84865745660793
20,3.0114584201319
21,3.17425938365587
22,3.36309153301382
23,3.57321156766964
24,3.79968077080191
25,4.0355451876553
26,4.27465980480681
28,4.51055503506265
36,4.71039042247831
49,4.90007467901061
72,5.09390359574249
122,5.27405787286635
231,5.44342586796463
400,5.61185667779357
600,5.78803015150188
839,5.96458824217954
1106,6.14463205514037
1420,6.3246758681012
1734,6.50471969533585
2293,6.68476350829668
2982,6.86480732125752
3868,7.04485113421836
4926,7.22257180120551
6169,7.39448460325843
7655,7.56639740531136
1,0.19090988751388
5,0.341013158465655
9,0.507098296056973
13,0.675030230579931
18,0.872847444191099
26,0.996830217857393
36,1.06641503146494
48,1.15469522725444
60,1.24366712558753
72,1.33404537993437
84,1.42572635768665
97,1.49620944116935
110,1.57126890895091
124,1.63536624061029
138,1.70093163601176
154,1.76095643171286
170,1.82098172897029
186,1.88626329120031
202,1.95154490945136
218,2.01698320602592
234,2.08255447189864
250,2.14814376461806
266,2.21373305977969
282,2.27932417365053
298,2.34491604983169
314,2.69730381897239
330,3.05624376252931
346,3.41518378736679
362,3.77412382314969
379,4.11235780058409
406,4.43010594449861
452,4.74036760133316
500,5.05062205343363
579,5.36076204092017
709,5.66277101749994
868,5.9647799940794
