,complexity,loss,score,sympy_format
5,6,2.2700665,0.11456070932232588,(x0 - x1)/exp(x1)
2,3,2.6523547,0.0916445698884018,x0 - x1
4,5,2.5456088,0.03663621491168664,-x1*exp(x0)
1,2,2.906915,0.03001754597180048,exp(x0)
6,7,2.2133002,0.025324421389736736,(x0 - x1)/exp(x1**3)
