,symbolic_function,complexity,log_loss,alpha
0,0.170000000000000,0,-5.494248842037985,tensor(0.0100)
1,0.170000000000000,0,-5.494248842037985,tensor(0.1000)
2,0.481*x0 + 0.14,2,-10.87787996115276,tensor(1.0000e-05)
3,0.481*x0 + 0.14,2,-10.87787996115276,tensor(1.0000e-04)
4,0.481*x0 + 0.14,2,-10.87787996115276,tensor(0.0010)
