,symbolic_function,complexity,log_loss,alpha
0,0.133000000000000,0,-6.942771056734279,tensor(0.0010)
1,0.133000000000000,0,-6.942771056734279,tensor(0.0100)
2,0.133000000000000,0,-6.942771056734279,tensor(0.1000)
3,0.136 - 0.397*x0,2,-14.251148995724025,tensor(1.0000e-05)
4,0.136 - 0.397*x0,2,-14.251148995724025,tensor(1.0000e-04)
