,symbolic_function,complexity,log_loss,alpha
0,0.00600000000000000,0,-5.0960230575167165,tensor(0.0100)
1,0.00600000000000000,0,-5.0960230575167165,tensor(0.1000)
2,0.363*x0 - 0.202,2,-13.11676397925788,tensor(1.0000e-05)
3,0.363*x0 - 0.202,2,-13.11676397925788,tensor(1.0000e-04)
4,0.363*x0 - 0.202,2,-13.11676397925788,tensor(0.0010)
