,symbolic_function,complexity,log_loss,alpha
0,-0.00200000000000000,0,-6.909473600119524,tensor(0.0010)
1,-0.00200000000000000,0,-6.909473600119524,tensor(0.0100)
2,-0.00200000000000000,0,-6.909473600119524,tensor(0.1000)
3,0.148*x0 - 0.087,2,-12.990418266676212,tensor(1.0000e-05)
4,0.148*x0 - 0.087,2,-12.990418266676212,tensor(1.0000e-04)
