,Iceland,Canada,Algeria,Burkina Faso,Ghana,Cote d'Ivoire,Niger,Tunisia,Belgium,Germany,Estonia,Ireland,Luxembourg,Norway,Poland,Sweden,South Africa,Cameroon,Mali,Spain,Morocco,Guinea,Somalia,Egypt,Albania,Bulgaria,Cyprus,Croatia,Greece,Hungary,Italy,Slovenia,Israel,Austria,Portugal,Bosnia and Herzegovina,Romania,Switzerland,Turkey,Moldova,Serbia,Slovakia,Dominican Republic,Guatemala,Honduras,Mexico,Panama,Costa Rica,Cuba,New Zealand,Bahrain,Saudi Arabia,Iran,Kuwait,Lebanon,Pakistan,Iraq,Qatar,South Korea,Argentina,Brazil,Chile,Ecuador,Colombia,Bolivia,Peru,Uruguay,Kazakhstan,Kyrgyzstan,Azerbaijan,Ukraine,Belarus,Tajikistan,Uzbekistan,Bangladesh,Indonesia,China,Latvia,Lithuania,Armenia,Djibouti,Guinea-Bissau
0,1.1736735,1.1725634,1.1765648,1.1734025,1.1734834,1.1764969,1.173658,1.174492,0.44316444,1.1728431,1.1757101,1.1738334,1.1764262,1.1733068,1.1732535,0.9977068,1.1740899,1.1737192,1.1733636,1.2167093,1.1738236,1.1796801,1.18343,1.1911358,1.1733866,1.174441,1.172823,1.1732568,1.173617,1.1738255,1.0955098,1.17329,1.1753618,1.172504,1.1727836,1.173529,1.1732967,1.1734371,1.1732934,1.1735439,1.1746362,1.1736076,1.1754873,1.1736995,1.1747417,1.1731479,1.173278,1.1736842,1.1736177,1.1757367,1.1735193,1.1740519,1.1729308,1.1735356,1.1755875,1.1735188,1.1737257,1.1733679,1.1738014,1.1736877,1.1734787,1.1735805,1.1737331,1.174439,1.1735405,1.1735191,1.1735991,1.1736501,1.1737139,1.1748222,1.1818978,1.1755577,1.1736581,1.1732328,1.178266,1.1745267,1.1725928,1.1764071,1.1872215,1.1854714,1.175712,1.1757091
1,8.188931,8.185735,8.1895,8.186648,8.138788,8.190751,8.185652,8.187086,6.0696,8.170352,8.190546,8.187851,8.18984,8.185517,8.185682,6.7507234,8.18843,8.191708,8.154969,8.192732,8.187439,8.195936,8.188254,8.19562,8.188245,8.100023,8.176339,8.186991,8.18547,8.1814785,8.06611,8.18016,8.189099,8.180306,8.181205,8.179271,8.187702,8.1855345,8.182962,8.1878195,8.189295,8.187719,8.187869,8.1904,8.145071,8.186064,8.1848755,8.188106,8.143491,8.191277,8.189433,8.185308,8.172984,8.189317,8.189263,8.165166,8.189187,8.187522,8.186834,8.185524,8.1845665,8.185966,7.9595447,8.185062,8.157913,8.186295,8.059638,8.146764,8.1634035,8.161945,8.194106,8.1896,7.648417,8.188826,8.121483,8.164075,8.181915,8.1893,8.196063,8.196471,8.186086,8.149637
