x,sigxjminusxi
10200.0,19.336048
13289.0,19.524223
17147.0,19.712399
21783.0,19.881989
27666.0,20.00163
35041.0,20.121273
44213.0,20.240915
54362.0,20.360554
66824.0,20.443026
81937.0,20.525497
99597.0,20.58706
120754.0,20.648624
2.0,0.0070090727
9.0,0.008390828
16.0,0.012094226
32.0,0.013255635
48.0,0.01648132
79.0,0.017683625
136.0,0.017683731
225.0,0.02000659
366.0,0.022329737
547.0,0.024652883
766.0,0.026991578
1019.0,0.03163787
1294.0,0.036284164
1569.0,0.040930457
1855.0,0.04557675
2196.0,0.05254618
2579.0,0.059515618
2993.0,0.0688082
3435.0,0.078100786
3915.0,0.08739337
4443.0,0.09668596
5005.0,0.10597855
5637.0,0.11759428
6321.0,0.12921
7051.0,0.14082572
7807.0,0.15244144
8609.0,0.16405717
9450.0,0.17567289
10347.0,0.18728861
11281.0,0.19890434
12258.0,0.21052006
13255.0,0.22213584
14276.0,0.23375157
15335.0,0.24536729
16426.0,0.256983
17550.0,0.26859874
18710.0,0.28021446
19898.0,0.29183018
21103.0,0.3034459
22315.0,0.3150617
23535.0,0.3266774
24783.0,0.33829314
26051.0,0.34990886
27355.0,0.3696556
1.0,0.052519295
2.0,0.11546633
3.0,0.18939826
4.0,0.26449615
5.0,0.34169555
7.0,0.41144994
10.0,0.47411254
14.0,0.53568137
21.0,0.59076244
31.0,0.6440854
41.0,0.697589
53.0,0.7531123
68.0,0.7971743
88.0,0.84133863
125.0,0.88437
168.0,0.92849255
229.0,0.9726323
290.0,1.016772
365.0,1.0609118
444.0,1.1050717
544.0,1.1492114
670.0,1.1933511
825.0,1.2374913
1038.0,1.2816308
1256.0,1.3443556
1506.0,1.4070805
1810.0,1.469493
2237.0,1.5310564
2766.0,1.5865767
3478.0,1.640009
4361.0,1.6934414
5432.0,1.7388793
6670.0,1.7783728
9039.0,1.8074121
11732.0,1.8364515
14767.0,1.8654909
18386.0,1.8933687
22633.0,1.9212465
27328.0,1.9491243
32686.0,1.9770017
38778.0,2.0048795
45635.0,2.0327573
53063.0,2.060635
60914.0,2.088513
2.0,0.108592935
4.0,0.29420492
7.0,0.47829235
10.0,0.6691108
19.0,0.7186996
33.0,0.78840137
51.0,0.86122006
72.0,0.93780077
101.0,1.0483404
142.0,1.1606748
197.0,1.232213
276.0,1.2927449
380.0,1.353999
511.0,1.4144012
693.0,1.4747796
939.0,1.5316968
1241.0,1.5886139
1745.0,1.6420462
2400.0,1.6908323
3260.0,1.7372952
4278.0,1.783758
5610.0,1.8302209
7256.0,1.8766838
9269.0,1.9208238
11657.0,1.9649636
14471.0,2.0091033
18053.0,2.0532432
22527.0,2.097383
27810.0,2.141523
33398.0,2.1856627
40307.0,2.2298026
47964.0,2.273942
56235.0,2.3180819
65023.0,2.3622217
74641.0,2.4063616
84821.0,2.4505014
95532.0,2.4946413
106661.0,2.5387812
118185.0,2.582921
129966.0,2.6270602
142017.0,2.703724
154314.0,2.7803876
166953.0,2.8570514
179895.0,2.933715
2.0,0.08177699
4.0,0.21218908
9.0,0.269546
17.0,0.29136837
30.0,0.32070303
50.0,0.35283718
80.0,0.38276207
110.0,0.41832405
151.0,0.4508552
210.0,0.48337895
269.0,0.516527
381.0,0.5490489
550.0,0.5815722
795.0,0.61177516
1126.0,0.64197606
1574.0,0.6721771
2022.0,0.702378
2807.0,0.7325789
3827.0,0.7627798
5107.0,0.7929807
6707.0,0.81969684
8767.0,0.846413
11129.0,0.8731292
14124.0,0.89984536
17668.0,0.92656153
21936.0,0.9532777
27106.0,0.9799939
33068.0,1.00671
39476.0,1.0334263
46919.0,1.0601425
55170.0,1.0868587
64204.0,1.1135747
74090.0,1.140291
84614.0,1.1670072
95892.0,1.1937234
107622.0,1.2204397
120064.0,1.2471559
133205.0,1.2738721
147161.0,1.3005884
162633.0,1.3273041
178620.0,1.3540204
195205.0,1.3807366
212139.0,1.4306842
229587.0,1.4945707
2.0,0.006740681
4.0,0.017434018
7.0,0.029522393
10.0,0.042073984
13.0,0.0589778
18.0,0.07615702
25.0,0.09279582
36.0,0.107947215
49.0,0.120867684
67.0,0.1324953
91.0,0.14411107
116.0,0.15572682
142.0,0.16734256
180.0,0.17895828
243.0,0.190574
332.0,0.20218974
425.0,0.21380547
551.0,0.22542119
687.0,0.23703691
853.0,0.24865264
1029.0,0.26026836
1220.0,0.27188408
1457.0,0.2834998
1715.0,0.2951156
2038.0,0.3067313
2406.0,0.31834704
2826.0,0.33112434
3285.0,0.34390163
3818.0,0.35667893
4397.0,0.36945623
5021.0,0.38223353
5675.0,0.39501083
6349.0,0.40778813
7113.0,0.42056543
7917.0,0.43334273
8775.0,0.44728145
9676.0,0.46122032
10622.0,0.4751592
11631.0,0.48909807
12668.0,0.503037
13751.0,0.5169759
14861.0,0.5309148
16028.0,0.5494994
17242.0,0.56808454
1.0,0.08098195
2.0,0.17258278
5.0,0.22864787
8.0,0.2872178
11.0,0.35865402
14.0,0.4354466
17.0,0.5139573
21.0,0.59042186
27.0,0.658723
36.0,0.72552127
45.0,0.79290277
60.0,0.83967215
75.0,0.88907003
100.0,0.93324924
145.0,0.97739094
194.0,1.021545
283.0,1.0645442
406.0,1.1075224
537.0,1.1510813
695.0,1.195221
879.0,1.2393056
1139.0,1.2786338
1416.0,1.3181273
1724.0,1.3611059
2091.0,1.4005995
2524.0,1.4400929
3100.0,1.4749401
3894.0,1.5016563
4800.0,1.5283725
5829.0,1.5945822
7121.0,1.6607919
8573.0,1.7270014
10388.0,1.7932111
12497.0,1.8652287
14742.0,1.9372462
17202.0,2.0092638
19940.0,2.0812812
23123.0,2.1532986
26736.0,2.225316
30600.0,2.2973337
34657.0,2.3693511
39074.0,2.4611154
43835.0,2.5528796
49037.0,2.6446438
1.0,0.18487918
2.0,0.4057967
10.0,0.41438216
18.0,0.4408918
36.0,0.44740686
63.0,0.45488167
105.0,0.47369438
161.0,0.49402967
251.0,0.51278013
365.0,0.5313739
579.0,0.54994357
847.0,0.5662142
1184.0,0.5824762
1558.0,0.6022229
2049.0,0.62196964
2701.0,0.6382317
3353.0,0.6579784
4492.0,0.67075574
5851.0,0.6835331
8051.0,0.6963104
10251.0,0.7090877
12951.0,0.72186506
15979.0,0.7346424
20054.0,0.7474196
25348.0,0.7601969
31923.0,0.77297425
39397.0,0.7857516
48192.0,0.7985289
58069.0,0.81130624
68966.0,0.82408357
80777.0,0.8368609
93705.0,0.849638
107781.0,0.8624153
122610.0,0.87519264
138532.0,0.88797
155137.0,0.9007473
172905.0,0.9135246
191732.0,0.92630196
211338.0,0.9390793
231843.0,0.9518564
252943.0,0.9646337
274600.0,0.97741103
296853.0,0.99018836
320133.0,1.0029657
1.0,0.27026245
2.0,0.6320034
7.0,0.7826088
12.0,0.9650136
18.0,1.1699123
36.0,1.2657539
83.0,1.2985172
181.0,1.3263952
373.0,1.3542702
732.0,1.374017
1402.0,1.374017
2638.0,1.374017
4167.0,1.374017
6039.0,1.390279
8472.0,1.4065411
12101.0,1.4065411
17799.0,1.4065411
25201.0,1.4065411
34418.0,1.4065411
45245.0,1.4065411
58776.0,1.4065411
74455.0,1.4065411
92590.0,1.4065411
113511.0,1.4065411
137445.0,1.4065411
164514.0,1.4065411
194731.0,1.4065411
228840.0,1.4065411
267066.0,1.4065411
309348.0,1.4065411
356377.0,1.4065411
408544.0,1.4065411
465500.0,1.4065411
526549.0,1.4065411
591660.0,1.4065411
661052.0,1.4065411
735245.0,1.4065411
813791.0,1.4065411
896120.0,1.4065411
982426.0,1.4065411
1073406.0,1.4065411
1168997.0,1.4065411
1267671.0,1.4065411
1369461.0,1.4065411
1.0,0.01912632
2.0,0.039920293
5.0,0.053130917
8.0,0.06664616
11.0,0.08240231
17.0,0.09211748
29.0,0.09936701
52.0,0.10415847
75.0,0.11114558
105.0,0.11811514
135.0,0.12622526
184.0,0.13319758
250.0,0.14016595
330.0,0.14829677
424.0,0.15642
533.0,0.16338949
658.0,0.17151944
807.0,0.17854397
984.0,0.1855134
1183.0,0.19248284
1414.0,0.19945228
1677.0,0.20658699
1975.0,0.21355642
2328.0,0.22052586
2751.0,0.2274953
3256.0,0.23446473
3847.0,0.24143417
4599.0,0.2507269
5463.0,0.27395838
6428.0,0.29718983
7484.0,0.32042128
8658.0,0.34365273
9947.0,0.36688417
11385.0,0.39011562
12945.0,0.41334707
14607.0,0.4365785
16319.0,0.45980996
18253.0,0.4830414
20302.0,0.5074344
22456.0,0.53182757
24720.0,0.5562206
27098.0,0.5806136
29570.0,0.60500664
32118.0,0.62939966
1.0,0.053506933
2.0,0.123777166
3.0,0.20741326
4.0,0.2919248
9.0,0.34585142
21.0,0.37858418
40.0,0.40845215
75.0,0.43316385
121.0,0.4609257
169.0,0.48956376
224.0,0.520346
289.0,0.55723786
372.0,0.5891373
475.0,0.619339
610.0,0.6495399
781.0,0.6797408
1003.0,0.7076603
1252.0,0.7355402
1555.0,0.76806426
1939.0,0.795942
2323.0,0.8282457
2780.0,0.85612345
3439.0,0.88167804
4180.0,0.90723264
4965.0,0.93278724
5865.0,0.95834184
6925.0,0.98389643
8096.0,1.009451
9572.0,1.0350057
11196.0,1.0605603
13104.0,1.086115
15304.0,1.1116694
17751.0,1.1441934
20417.0,1.1767174
23284.0,1.2092414
26389.0,1.2417654
29769.0,1.275451
33399.0,1.3091365
37453.0,1.3428221
41918.0,1.3765081
46791.0,1.4101937
52109.0,1.4438792
57799.0,1.4775648
63793.0,1.5112504
1.0,0.007730609
2.0,0.015461218
5.0,0.019090384
8.0,0.022948563
15.0,0.02548822
25.0,0.027813498
41.0,0.031021297
73.0,0.032182887
117.0,0.03334446
171.0,0.034506034
234.0,0.035667997
306.0,0.037990086
411.0,0.039464053
534.0,0.04178681
671.0,0.044110343
849.0,0.046433493
1034.0,0.04875664
1220.0,0.05224136
1424.0,0.055726077
1640.0,0.059210796
1866.0,0.06269552
2135.0,0.06618024
2427.0,0.069664955
2741.0,0.073149666
3077.0,0.076634385
3440.0,0.0801191
3840.0,0.088250116
4266.0,0.09638113
4716.0,0.10451214
5187.0,0.11264315
5672.0,0.120774165
6206.0,0.12890518
6787.0,0.13703619
7469.0,0.1451672
8170.0,0.15329821
8885.0,0.16142923
9613.0,0.16956024
10355.0,0.18117598
11124.0,0.1927917
11959.0,0.20440742
12822.0,0.21718472
13799.0,0.22996202
14848.0,0.24273932
15937.0,0.25551662
1.0,0.02956757
2.0,0.069058165
3.0,0.11496642
4.0,0.16297819
5.0,0.21287432
7.0,0.26018175
9.0,0.30760148
14.0,0.3511728
19.0,0.3949224
24.0,0.44206718
29.0,0.48921195
34.0,0.53636295
39.0,0.583514
50.0,0.62959313
61.0,0.6756723
72.0,0.72208273
93.0,0.7604691
114.0,0.7988554
148.0,0.83718735
220.0,0.8755193
332.0,0.9138512
534.0,0.9521831
779.0,0.99051505
1091.0,1.0263853
1483.0,1.0612324
1971.0,1.0960796
2552.0,1.1309267
3271.0,1.1657739
4130.0,1.2041057
5031.0,1.2424376
6140.0,1.2807695
7424.0,1.3016781
8804.0,1.3237628
10292.0,1.3446711
11780.0,1.3667411
13525.0,1.3876494
15353.0,1.4085578
17309.0,1.4294661
19420.0,1.4503745
21769.0,1.4712825
24389.0,1.4921908
27148.0,1.5189071
30115.0,1.5456233
33282.0,1.5723395
1.0,0.014299644
2.0,0.030756108
4.0,0.046095584
10.0,0.05284475
16.0,0.059983198
25.0,0.066902235
37.0,0.072977096
54.0,0.07879831
73.0,0.08571902
93.0,0.10409103
114.0,0.12212531
138.0,0.13932586
163.0,0.15783328
191.0,0.17503382
225.0,0.19223553
259.0,0.21430224
295.0,0.23637213
333.0,0.258442
372.0,0.28051192
419.0,0.30258182
469.0,0.32465172
530.0,0.34672162
591.0,0.36879152
661.0,0.39086133
738.0,0.41293123
825.0,0.43500113
920.0,0.45707104
1046.0,0.47914094
1183.0,0.5012108
1338.0,0.5232807
1494.0,0.54535055
1661.0,0.5675589
1841.0,0.59079033
2037.0,0.6140218
2251.0,0.6372532
2486.0,0.6604847
2743.0,0.6837161
3032.0,0.70694757
3326.0,0.730179
3642.0,0.7534106
4026.0,0.776642
4456.0,0.7998735
4929.0,0.8231049
5429.0,0.84633636
2.0,0.0049983216
4.0,0.01239997
6.0,0.026008029
8.0,0.044365678
11.0,0.062357314
17.0,0.0796473
25.0,0.096958846
34.0,0.114434406
46.0,0.1318524
70.0,0.13987511
94.0,0.14844674
120.0,0.15768546
150.0,0.16587867
180.0,0.17511739
216.0,0.18435615
268.0,0.19248717
336.0,0.20061818
431.0,0.20874919
541.0,0.2168802
680.0,0.22501121
821.0,0.2343038
993.0,0.24359639
1212.0,0.25288898
1434.0,0.26218155
1698.0,0.27147412
1966.0,0.2807667
2264.0,0.29005927
2569.0,0.29935184
2881.0,0.3086444
3224.0,0.317937
3606.0,0.32722956
3998.0,0.33652222
4391.0,0.3458148
4788.0,0.35510737
5195.0,0.36439994
5614.0,0.3736925
6040.0,0.3829851
6482.0,0.39227766
6939.0,0.40157023
7411.0,0.41086292
7888.0,0.4201555
8382.0,0.42944807
8892.0,0.43874064
9411.0,0.4480332
1.0,0.052272875
5.0,0.07626784
10.0,0.106633246
15.0,0.16123614
20.0,0.22035393
25.0,0.29761046
30.0,0.37892413
36.0,0.46165124
42.0,0.54460716
49.0,0.6294478
56.0,0.71428883
63.0,0.7991552
71.0,0.8839495
83.0,0.968191
109.0,1.0481999
150.0,1.1237261
203.0,1.2003822
285.0,1.2770461
378.0,1.3537099
496.0,1.4303738
660.0,1.5058761
863.0,1.5813783
1114.0,1.6568806
1430.0,1.7200208
1797.0,1.7827457
2202.0,1.8454707
2677.0,1.9081956
3262.0,1.9720821
3979.0,2.0359685
4827.0,2.099855
5820.0,2.1625876
6914.0,2.2253127
8129.0,2.2880375
9507.0,2.3196099
11017.0,2.3509724
12705.0,2.3800118
14595.0,2.4090512
16738.0,2.4380906
19177.0,2.46713
21962.0,2.496169
25143.0,2.518239
28584.0,2.5496016
32428.0,2.580964
36647.0,2.6123266
1.0,0.034716237
9.0,0.03552754
20.0,0.035710253
47.0,0.036733363
83.0,0.037894934
126.0,0.039056506
181.0,0.040218078
250.0,0.041379653
336.0,0.042541225
445.0,0.043702796
582.0,0.044864368
782.0,0.044864386
1095.0,0.044864386
1440.0,0.044864386
1785.0,0.044864386
2228.0,0.044864394
2786.0,0.044864394
3460.0,0.044864394
4246.0,0.044864394
5147.0,0.044864394
6136.0,0.044864394
7317.0,0.044864394
8498.0,0.044864394
9815.0,0.044864416
11290.0,0.046025988
12963.0,0.04718756
14764.0,0.056480143
16752.0,0.06577273
18852.0,0.075065315
21101.0,0.0843579
23629.0,0.09365049
26381.0,0.10300574
29355.0,0.115783036
32589.0,0.13088349
35989.0,0.14598393
39461.0,0.16108438
43035.0,0.17618483
46786.0,0.18786325
50802.0,0.2029637
55012.0,0.21806413
59285.0,0.23316458
63752.0,0.2494266
68410.0,0.26568863
73231.0,0.28195065
1.0,0.015280833
2.0,0.03700203
7.0,0.049089957
16.0,0.057954133
25.0,0.067714505
38.0,0.07952924
60.0,0.087826684
83.0,0.10059341
109.0,0.113228455
136.0,0.1274438
171.0,0.14138278
212.0,0.15532166
262.0,0.16926053
331.0,0.1831994
420.0,0.19713828
537.0,0.21107715
671.0,0.22501603
829.0,0.2389549
1006.0,0.25289378
1207.0,0.26683265
1438.0,0.28077152
1701.0,0.2947104
1996.0,0.30864927
2310.0,0.32579595
2640.0,0.34438112
2987.0,0.3629663
3362.0,0.38155147
3758.0,0.40013665
4174.0,0.41872182
4609.0,0.437307
5063.0,0.45589218
5530.0,0.4744773
6013.0,0.49306247
6515.0,0.51164764
7054.0,0.5302328
7612.0,0.54881793
8189.0,0.56856465
8784.0,0.5883114
9396.0,0.6080581
10014.0,0.627805
10640.0,0.6475517
11282.0,0.66729844
11931.0,0.68704516
12586.0,0.7067919
3.0,0.008966815
7.0,0.022313315
11.0,0.052089185
15.0,0.09636335
19.0,0.1436169
24.0,0.19419318
31.0,0.24191011
42.0,0.28785765
58.0,0.33000678
79.0,0.37080374
114.0,0.41147968
154.0,0.45213762
202.0,0.49284777
259.0,0.5338152
326.0,0.5753194
406.0,0.6162869
525.0,0.65694195
664.0,0.697597
834.0,0.7394137
1020.0,0.7823919
1232.0,0.8253701
1465.0,0.86834824
1734.0,0.9113264
2022.0,0.9624356
2342.0,1.0135448
2692.0,1.064654
3088.0,1.1192479
3545.0,1.1738418
4060.0,1.2284358
4624.0,1.2830297
5244.0,1.3376236
5913.0,1.3922176
6639.0,1.4468116
7405.0,1.5014055
8219.0,1.5559994
9081.0,1.6105933
10004.0,1.6651872
10990.0,1.7232659
12025.0,1.7813445
13112.0,1.8394232
14249.0,1.8975018
15438.0,1.9555805
16673.0,2.013659
17958.0,2.0763838
1.0,0.004646292
2.0,0.011570558
3.0,0.02033039
4.0,0.029194657
5.0,0.038232855
8.0,0.047197495
11.0,0.056162134
15.0,0.06487365
20.0,0.07331706
25.0,0.08260677
30.0,0.09189829
35.0,0.10119082
40.0,0.11048335
45.0,0.11977591
50.0,0.1290685
56.0,0.1383611
64.0,0.14765368
72.0,0.15694627
84.0,0.16623886
104.0,0.17553039
132.0,0.18424219
171.0,0.19237322
223.0,0.20050423
325.0,0.20863521
427.0,0.21676622
582.0,0.22489724
787.0,0.23302825
1070.0,0.24115926
1438.0,0.24929027
1889.0,0.25742128
2403.0,0.26555228
2992.0,0.2736833
3639.0,0.2818143
4347.0,0.29110688
5144.0,0.30039945
6012.0,0.30969203
6962.0,0.3189846
8001.0,0.32479247
9107.0,0.33060035
10267.0,0.33640826
11477.0,0.34221613
12716.0,0.348024
13999.0,0.3538319
15311.0,0.35963976
1.0,0.027076948
24.0,0.027076976
57.0,0.02708121
90.0,0.031750612
126.0,0.039877877
167.0,0.04792532
214.0,0.053125463
263.0,0.06357539
312.0,0.0740804
364.0,0.08450608
419.0,0.09590187
479.0,0.12665556
564.0,0.15600729
649.0,0.18620813
744.0,0.21640903
854.0,0.24660991
1049.0,0.26635665
1244.0,0.29539597
1439.0,0.3244353
1649.0,0.35347462
1863.0,0.39006418
2077.0,0.42723453
2305.0,0.46440488
2561.0,0.5015752
2839.0,0.5387455
3124.0,0.5759159
3429.0,0.6130862
3763.0,0.6502566
4140.0,0.6874269
4532.0,0.7245973
4951.0,0.7617676
5409.0,0.79893786
5875.0,0.836109
6351.0,0.8756025
6850.0,0.915096
7365.0,0.9545895
7932.0,0.994083
8501.0,1.0335765
9144.0,1.0730699
9816.0,1.1127019
10504.0,1.1533569
11204.0,1.1940119
11960.0,1.234667
12771.0,1.2741604
1.0,0.14800234
2.0,0.32526928
3.0,0.5145519
8.0,0.6029341
13.0,0.70167893
18.0,0.8128578
29.0,0.88854206
44.0,0.96899104
64.0,1.049186
85.0,1.1298559
130.0,1.2018702
216.0,1.2518178
319.0,1.3017757
422.0,1.3621775
540.0,1.4225793
711.0,1.4807942
882.0,1.5504886
1156.0,1.6103096
1500.0,1.6707114
1892.0,1.7299516
2403.0,1.778352
2965.0,1.8271381
3732.0,1.8677931
4632.0,1.9084482
5644.0,1.9467801
6748.0,1.985112
7951.0,2.023444
9250.0,2.061776
10703.0,2.1001077
12266.0,2.137278
13986.0,2.1744485
15871.0,2.2209113
17910.0,2.2673743
20089.0,2.3138373
22491.0,2.3603003
25096.0,2.4067633
27891.0,2.4532263
30823.0,2.5078204
34110.0,2.5623941
37761.0,2.610018
41794.0,2.6576426
46256.0,2.7075903
51190.0,2.757538
56559.0,2.8074858
2.0,0.032319725
7.0,0.062179193
25.0,0.08214259
53.0,0.10651222
96.0,0.12590067
157.0,0.13403112
252.0,0.14216205
391.0,0.15029304
636.0,0.15377776
1024.0,0.15726249
1617.0,0.17700922
2595.0,0.19327125
4096.0,0.20953327
6432.0,0.20953327
9354.0,0.20953327
12867.0,0.22579528
17614.0,0.24205731
23437.0,0.25831932
30003.0,0.27458134
37164.0,0.29084337
45206.0,0.3071054
54206.0,0.32336742
64281.0,0.33962944
75645.0,0.35589147
88374.0,0.3721535
102312.0,0.38841552
117303.0,0.40467754
133472.0,0.42093956
150833.0,0.4372016
169240.0,0.4534636
188884.0,0.46972564
209494.0,0.4859876
231132.0,0.5022496
254181.0,0.5185116
278992.0,0.5347736
306009.0,0.5510356
335415.0,0.5672976
367747.0,0.5835596
403155.0,0.59982157
441464.0,0.6160838
482959.0,0.6323458
527564.0,0.6486078
575157.0,0.6648698
625625.0,0.6811318
1.0,0.048962284
12.0,0.053647336
38.0,0.058293678
81.0,0.058293894
126.0,0.05981756
171.0,0.07267843
216.0,0.09568684
272.0,0.115437806
328.0,0.13518877
384.0,0.15501907
442.0,0.17498621
500.0,0.22089529
561.0,0.26736033
625.0,0.31386504
689.0,0.36036974
758.0,0.40887886
830.0,0.45596656
910.0,0.5024298
990.0,0.55122364
1094.0,0.6069734
1206.0,0.66371024
1329.0,0.72000253
1459.0,0.7769196
1601.0,0.8361598
1749.0,0.89540005
1908.0,0.95464027
2084.0,1.0138805
2272.0,1.0731207
2461.0,1.1323609
2652.0,1.1916639
2847.0,1.2543888
3055.0,1.3194367
3280.0,1.3844848
3515.0,1.4495329
3770.0,1.5281678
4036.0,1.6118011
4325.0,1.69531
4642.0,1.7789423
4984.0,1.8648987
5401.0,1.9322699
5880.0,1.9978988
6436.0,2.0617852
7101.0,2.1256716
7844.0,2.189558
1.0,0.028724847
2.0,0.06373831
3.0,0.10508199
4.0,0.14985973
5.0,0.19538863
7.0,0.23755534
9.0,0.28159264
11.0,0.32741174
15.0,0.36937705
25.0,0.40664533
38.0,0.4412758
51.0,0.4787377
64.0,0.5173765
80.0,0.55598426
102.0,0.59442395
124.0,0.6328952
156.0,0.6700737
188.0,0.70838755
229.0,0.7455866
290.0,0.782757
351.0,0.8199284
428.0,0.8570991
521.0,0.89426947
631.0,0.9360861
741.0,0.97790277
861.0,1.0208809
994.0,1.0638591
1151.0,1.1068373
1314.0,1.1498154
1501.0,1.1927309
1749.0,1.2322243
2016.0,1.271718
2334.0,1.3112115
2667.0,1.3507049
3035.0,1.3901983
3426.0,1.4296918
3838.0,1.4703468
4276.0,1.5110018
4722.0,1.5563031
5192.0,1.6016048
5671.0,1.6486485
6165.0,1.699982
6673.0,1.7522528
7193.0,1.8045236
2.0,0.02503998
4.0,0.068727896
6.0,0.11712368
10.0,0.18628268
14.0,0.25613448
18.0,0.32656693
23.0,0.40888363
28.0,0.49183875
33.0,0.5756653
39.0,0.6593745
45.0,0.7431042
51.0,0.8268343
57.0,0.9105644
73.0,0.99419755
92.0,1.0778304
112.0,1.1614637
140.0,1.2450969
171.0,1.3287297
224.0,1.4112016
360.0,1.4867039
596.0,1.5552367
895.0,1.6237695
1349.0,1.6923023
1850.0,1.7579311
2580.0,1.8171713
3356.0,1.8764116
4231.0,1.9356518
5203.0,1.9950571
6266.0,2.0496511
7467.0,2.1042452
8840.0,2.1600008
10335.0,2.215756
11932.0,2.2715116
13649.0,2.3272672
15587.0,2.3830228
17705.0,2.4387784
20126.0,2.494534
22812.0,2.5502896
25630.0,2.6060452
28787.0,2.6618
32553.0,2.7175555
36588.0,2.7756343
40851.0,2.833713
45340.0,2.8917918
1.0,0.029800497
2.0,0.06793015
7.0,0.08920055
14.0,0.10394902
21.0,0.12424144
34.0,0.15292189
53.0,0.18111284
79.0,0.20899838
111.0,0.23693122
146.0,0.26596767
181.0,0.29500708
221.0,0.32985428
275.0,0.36469936
335.0,0.39950478
395.0,0.4343102
466.0,0.4671111
537.0,0.50133353
608.0,0.53618044
709.0,0.5687045
819.0,0.60123426
935.0,0.6338001
1059.0,0.6669489
1213.0,0.69947296
1377.0,0.731997
1569.0,0.76452106
1777.0,0.7970451
1991.0,0.82956916
2224.0,0.8620932
2490.0,0.89461726
2806.0,0.9271413
3152.0,0.95966536
3534.0,0.9921893
3992.0,1.0247126
4498.0,1.0549135
5045.0,1.0851145
5675.0,1.1153154
6369.0,1.1455164
7097.0,1.1757174
7869.0,1.2059183
8689.0,1.2361189
9567.0,1.2663198
10528.0,1.3023285
11559.0,1.3383372
12681.0,1.3743459
1.0,0.064366594
4.0,0.11384609
7.0,0.17955461
14.0,0.21814846
22.0,0.2586562
30.0,0.3145868
38.0,0.38748896
46.0,0.4648022
61.0,0.52931666
79.0,0.5937375
103.0,0.6587867
365.0,0.6796864
627.0,0.7005947
947.0,0.7226646
1284.0,0.74473447
1685.0,0.76680446
2124.0,0.7888743
2563.0,0.81326735
3015.0,0.8376604
3475.0,0.8643766
3945.0,0.9038701
4426.0,0.9433636
4920.0,0.9840187
5421.0,1.0281641
5947.0,1.07807
6484.0,1.1280177
7033.0,1.1791269
7595.0,1.2348824
8185.0,1.2906379
8819.0,1.3463933
9512.0,1.4021488
10293.0,1.4579043
11128.0,1.5136598
12077.0,1.5694153
13152.0,1.6182014
14477.0,1.6669874
16081.0,1.7146119
17913.0,1.7622364
19970.0,1.8098608
22180.0,1.8632933
24556.0,1.9109178
27068.0,1.9620327
29796.0,2.0131419
32775.0,2.0642512
1.0,0.10948245
2.0,0.31305993
4.0,0.51568043
6.0,0.72023
9.0,0.9251991
13.0,1.1288195
17.0,1.3356512
21.0,1.5442092
25.0,1.7536865
36.0,1.959511
48.0,2.1640878
63.0,2.3668106
78.0,2.570059
94.0,2.7738674
113.0,2.9771738
136.0,3.1804528
160.0,3.3837297
184.0,3.5870066
209.0,3.7902825
236.0,3.993559
264.0,4.197415
292.0,4.4018526
320.0,4.6086125
348.0,4.8153725
376.0,5.0221324
405.0,5.2288923
435.0,5.4356523
466.0,5.6432614
497.0,5.851183
601.0,6.057943
805.0,6.264703
1238.0,6.471463
1840.0,6.678223
2673.0,6.8838215
3650.0,7.089419
4911.0,7.1184583
6677.0,7.1347203
9014.0,7.1509824
12164.0,7.1672444
15900.0,7.175375
20235.0,7.183506
25421.0,7.1927986
31042.0,7.202091
37130.0,7.211384
1.0,0.04747524
2.0,0.09819623
3.0,0.15694986
5.0,0.21250735
13.0,0.23341557
25.0,0.24926135
37.0,0.26840776
54.0,0.2861634
73.0,0.31728593
92.0,0.3496096
123.0,0.3821127
157.0,0.41463402
202.0,0.44710296
258.0,0.47931463
326.0,0.5109895
405.0,0.54320115
502.0,0.6094108
630.0,0.67562044
788.0,0.7423858
1054.0,0.77490985
1355.0,0.8411195
1742.0,0.866001
2129.0,0.9322106
2631.0,0.9879661
3220.0,1.0437217
3910.0,1.0994772
4655.0,1.1552327
5475.0,1.2109882
6529.0,1.2667437
7583.0,1.3248223
8716.0,1.382901
9981.0,1.4421412
11432.0,1.5002198
12883.0,1.55946
14437.0,1.6175387
16065.0,1.6791021
17780.0,1.7406654
19575.0,1.8022288
21550.0,1.8637922
23525.0,1.9300017
25667.0,1.9962114
27875.0,2.062421
30152.0,2.1286306
32595.0,2.1948402
1.0,0.07576421
2.0,0.16224842
3.0,0.26325786
5.0,0.3588947
7.0,0.47368014
9.0,0.59274113
11.0,0.7118389
15.0,0.8282721
19.0,0.9455686
32.0,1.0474672
45.0,1.1498437
65.0,1.2485992
90.0,1.3470567
121.0,1.4438545
159.0,1.5402709
211.0,1.6366818
362.0,1.7005683
513.0,1.7644548
675.0,1.8300879
875.0,1.92766
1196.0,1.9927081
1568.0,2.0902803
2189.0,2.1367433
2982.0,2.183206
4003.0,2.2180533
5549.0,2.2494159
7473.0,2.2726474
9720.0,2.295879
12274.0,2.3191104
15259.0,2.342342
18676.0,2.358604
22580.0,2.3748655
26836.0,2.3911276
31415.0,2.4073896
37132.0,2.4236517
43968.0,2.4399137
52012.0,2.4561758
61068.0,2.4724379
71428.0,2.4887
82558.0,2.504962
94719.0,2.5258703
108753.0,2.5467787
124923.0,2.567687
143015.0,2.5746565
1.0,0.02566104
