,complexity,loss,score,sympy_format
1,3,5.8732613e-08,5.951133267245186,x0*(-0.49992707)
2,5,4.7488896e-08,0.10624962249756151,tanh(tan(x0*(-0.5002195)))
3,6,4.631566e-08,0.025015782444087607,sin(sin(tan(x0*(-0.500376))))
0,1,0.00866898,0.0,-0.0195349250000000
