,complexity,loss,score,sympy_format
2,4,2.9868055e-08,8.146922251346615,0.200043148214396*x1**3
1,3,0.00010312651,0.5162277477873747,x1*0.06500091
4,6,2.9392849e-08,0.012561231865731699,(x1 - 1*(-0.00035515157))**3*0.19987264
5,7,2.9243267e-08,0.005102054320244833,sin(0.200257686687099*(x1 - 1*(-0.00037368515))**3)
3,5,2.9764388e-08,0.0034768692750877612,sin(0.200446175824774*x1**3)
