,symbolic_function,complexity,log_loss,alpha,score
0,0.7023292052909*x0 - 0.00947448174269767,2,-6.138324150944433,tensor(0.0003),1.0987188838546889
1,0.162096212326219 - 0.470282603584815*cos(1.79779237831909*x0 + 1.172410990982),5,-6.571547957961469,tensor(1.0000e-05),0.14440793567234542
2,0.0205987730524095,0,-3.940886383235055,tensor(0.0100),0.0
