2025-07-07 10:09:40,357 - INFO - A new study created in Journal with name: model-biochemical-gkan-biochemical_gkan_ic1_s5_pd_mult_noise_50db_2
2025-07-07 10:18:25,139 - INFO - Trial 0 finished with value: 2.9423041343688965 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.63200816860254e-06, 'lamb_h_net': 8.629132190071855e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 2.9423041343688965.
2025-07-07 12:28:12,376 - INFO - Trial 11 finished with value: 2.9423677921295166 and parameters: {'lr': 0.00819103067605051, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.067488773601828e-06, 'lamb_h_net': 0.00014984781152660407, 'grid_size_g_net': 19, 'spline_order_g_net': 1, 'range_limit_g_net': 5, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 3, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 3, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 12:32:34,972 - INFO - Trial 12 finished with value: 2.9424662590026855 and parameters: {'lr': 0.007116272181710507, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 1.4974501026840387e-06, 'lamb_h_net': 0.007379757848965987, 'grid_size_g_net': 16, 'spline_order_g_net': 1, 'range_limit_g_net': 7, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 3, 'grid_size_h_net': 5, 'spline_order_h_net': 2, 'range_limit_h_net': 1, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 12:39:52,781 - INFO - Trial 13 finished with value: 2.9423553943634033 and parameters: {'lr': 0.01498152682880023, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.6856996908556132e-05, 'lamb_h_net': 7.308893324207116e-05, 'grid_size_g_net': 9, 'spline_order_g_net': 1, 'range_limit_g_net': 5, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 2, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 3, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 12:47:44,826 - INFO - Trial 14 finished with value: 2.9423069953918457 and parameters: {'lr': 0.004352707515585221, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00104241405426199, 'lamb_h_net': 1.275286396605527e-06, 'grid_size_g_net': 17, 'spline_order_g_net': 1, 'range_limit_g_net': 1, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 5, 'grid_size_h_net': 12, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:02:42,019 - INFO - Trial 15 finished with value: 2.9424855709075928 and parameters: {'lr': 0.001431206912641743, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 5.313640718408353e-05, 'lamb_h_net': 0.007891262162405899, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.5, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 16, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 5}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:15:06,115 - INFO - Trial 16 finished with value: 2.942347526550293 and parameters: {'lr': 0.015012289705870275, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 3.976230253372166e-06, 'lamb_h_net': 6.169937688015567e-05, 'grid_size_g_net': 13, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:19:25,058 - INFO - Trial 17 finished with value: 2.9467294216156006 and parameters: {'lr': 0.0023789483463447603, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00033283582540212113, 'lamb_h_net': 0.9656482791446275, 'grid_size_g_net': 18, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 2, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:27:29,685 - INFO - Trial 18 finished with value: 2.9423365592956543 and parameters: {'lr': 0.04309992418468835, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.766695046505269e-05, 'lamb_h_net': 0.0005000825335677816, 'grid_size_g_net': 11, 'spline_order_g_net': 1, 'range_limit_g_net': 10, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 6, 'grid_size_h_net': 19, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 6}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:32:15,522 - INFO - Trial 19 finished with value: 2.9425714015960693 and parameters: {'lr': 0.0056763024649283626, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00883566711899784, 'lamb_h_net': 0.0048353226776003694, 'grid_size_g_net': 15, 'spline_order_g_net': 2, 'range_limit_g_net': 4, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 1, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 13:47:26,177 - INFO - Trial 20 finished with value: 2.942338705062866 and parameters: {'lr': 0.000983892444801833, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.1882870467599191e-06, 'lamb_h_net': 3.8760220338308364e-06, 'grid_size_g_net': 8, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 3, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.1, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 14:00:56,794 - INFO - Trial 21 finished with value: 2.9424993991851807 and parameters: {'lr': 0.02260454021541534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0002934501302632767, 'lamb_h_net': 1.537053498645768e-05, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 10, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 5, 'grid_size_h_net': 10, 'spline_order_h_net': 3, 'range_limit_h_net': 8, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 14:13:16,825 - INFO - Trial 22 finished with value: 2.9437615871429443 and parameters: {'lr': 0.024381495627829926, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.9765658136500518, 'lamb_h_net': 2.8801930416972133e-05, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 5, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 9, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 14:41:41,295 - INFO - Trial 23 finished with value: 2.9426109790802 and parameters: {'lr': 0.01074307749976567, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0002614112597768265, 'lamb_h_net': 0.0003387240243438419, 'grid_size_g_net': 7, 'spline_order_g_net': 1, 'range_limit_g_net': 10, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 14, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 14:50:24,001 - INFO - Trial 24 finished with value: 2.942307472229004 and parameters: {'lr': 0.014998388093621187, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 3.855866369114779e-06, 'lamb_h_net': 3.753241134106629e-05, 'grid_size_g_net': 7, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 9, 'spline_order_h_net': 2, 'range_limit_h_net': 4, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 14:56:07,286 - INFO - Trial 25 finished with value: 2.942378044128418 and parameters: {'lr': 0.025487234298403737, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.8908532511895516e-05, 'lamb_h_net': 0.00019044737441968983, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.2, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 4, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:04:47,879 - INFO - Trial 26 finished with value: 2.9422900676727295 and parameters: {'lr': 0.005187424920095028, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0014371401123369945, 'lamb_h_net': 4.390995324665964e-06, 'grid_size_g_net': 11, 'spline_order_g_net': 1, 'range_limit_g_net': 9, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:12:11,653 - INFO - Trial 27 finished with value: 2.942397117614746 and parameters: {'lr': 0.0033988305317055466, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0021144824463601598, 'lamb_h_net': 1.292133187754662e-06, 'grid_size_g_net': 11, 'spline_order_g_net': 1, 'range_limit_g_net': 2, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 3, 'grid_size_h_net': 6, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:19:15,214 - INFO - Trial 28 finished with value: 2.9433398246765137 and parameters: {'lr': 0.005560507253261873, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.012249489707101002, 'lamb_h_net': 6.2319253475220376e-06, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:23:42,708 - INFO - Trial 29 finished with value: 2.9425277709960938 and parameters: {'lr': 0.0029939801462924216, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00011062456873301387, 'lamb_h_net': 5.989290966608423e-06, 'grid_size_g_net': 14, 'spline_order_g_net': 1, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 6, 'grid_size_h_net': 17, 'spline_order_h_net': 2, 'range_limit_h_net': 1, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 5}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:33:58,009 - INFO - Trial 30 finished with value: 2.9425692558288574 and parameters: {'lr': 0.001916832839132601, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0009814276323738776, 'lamb_h_net': 0.0022122926400803306, 'grid_size_g_net': 11, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 3, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 15:49:44,952 - INFO - Trial 31 finished with value: 2.942312240600586 and parameters: {'lr': 0.010949425947543771, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.0911353639039311e-05, 'lamb_h_net': 2.0005090626660977e-05, 'grid_size_g_net': 6, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.4, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 5, 'grid_size_h_net': 9, 'spline_order_h_net': 3, 'range_limit_h_net': 9, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 16:02:58,470 - INFO - Trial 32 finished with value: 2.9425389766693115 and parameters: {'lr': 0.004560145685392021, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.000803547551593513, 'lamb_h_net': 7.589878763962585e-05, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 5, 'grid_size_h_net': 14, 'spline_order_h_net': 3, 'range_limit_h_net': 9, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 16:16:17,335 - INFO - Trial 33 finished with value: 2.9423015117645264 and parameters: {'lr': 0.006302238241787648, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.35637855561907e-06, 'lamb_h_net': 8.307334383627673e-06, 'grid_size_g_net': 17, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 8, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 16:27:34,507 - INFO - Trial 34 finished with value: 2.9423646926879883 and parameters: {'lr': 0.0065123494174237, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 3.1284198221535612e-06, 'lamb_h_net': 3.410045068981183e-06, 'grid_size_g_net': 20, 'spline_order_g_net': 3, 'range_limit_g_net': 9, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 2.9422385692596436.
2025-07-07 16:43:35,250 - INFO - Trial 35 finished with value: 2.942213773727417 and parameters: {'lr': 0.0037184589615072887, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 7.683811712130275e-06, 'lamb_h_net': 1.0731901205538466e-05, 'grid_size_g_net': 18, 'spline_order_g_net': 3, 'range_limit_g_net': 2, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 6, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 8, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 1}. Best is trial 35 with value: 2.942213773727417.
2025-07-07 16:51:32,938 - INFO - Trial 36 finished with value: 2.9422309398651123 and parameters: {'lr': 0.0037972289128852953, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 8.40808475162379e-06, 'lamb_h_net': 2.292241658798937e-06, 'grid_size_g_net': 19, 'spline_order_g_net': 3, 'range_limit_g_net': 2, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 5, 'spline_order_h_net': 1, 'range_limit_h_net': 7, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 1}. Best is trial 35 with value: 2.942213773727417.
2025-07-07 17:03:03,581 - INFO - Trial 37 finished with value: 2.942213535308838 and parameters: {'lr': 0.0018308885471940276, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 8.276055253784826e-06, 'lamb_h_net': 1.1446910214563762e-06, 'grid_size_g_net': 19, 'spline_order_g_net': 3, 'range_limit_g_net': 2, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 5, 'spline_order_h_net': 1, 'range_limit_h_net': 8, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 1}. Best is trial 37 with value: 2.942213535308838.
2025-07-07 17:14:22,629 - INFO - Trial 38 finished with value: 2.942187547683716 and parameters: {'lr': 0.0017918232253637974, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 6.988311894313437e-06, 'lamb_h_net': 1.0399067426762593e-06, 'grid_size_g_net': 19, 'spline_order_g_net': 3, 'range_limit_g_net': 2, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 5, 'spline_order_h_net': 1, 'range_limit_h_net': 8, 'mu_1_h_net': 0.6, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 1}. Best is trial 38 with value: 2.942187547683716.
