,symbolic_function,complexity,log_loss,alpha
0,2.00000000000000,0,-15.809406910206514,tensor(1.0000e-05)
1,2.00000000000000,0,-15.809406910206514,tensor(1.0000e-04)
2,2.00000000000000,0,-15.809406910206514,tensor(0.0010)
3,2.00000000000000,0,-15.809406910206514,tensor(0.0100)
4,2.00000000000000,0,-15.809406910206514,tensor(0.1000)
