,symbolic_function,complexity,log_loss,alpha,score
0,0.14842577534524*x0 - 0.0867577976108862,2,-12.990418266676212,tensor(1.0000e-05),3.040472333278344
1,-0.00174700146425378,0,-6.909473600119524,tensor(0.0100),0.0
