,symbolic_function,complexity,log_loss,alpha,score
0,0.480959424944003*x0 + 0.140435944894956,2,-10.87787996115276,tensor(1.0000e-05),2.691815559557387
1,0.170007570215502,0,-5.494248842037985,tensor(0.0100),0.0
