,symbolic_function,complexity,log_loss,alpha,score
0,0.137121249923081 - 0.3822567199705*x0,2,-17.185767348778256,tensor(1.0000e-05),4.177543877110319
1,0.137789052758366,0,-8.830679594557619,tensor(0.0003),0.0
