,symbolic_function,complexity,log_loss,alpha,score
0,0.415671664572818 - 0.622278747546543*x0,2,-10.550988778599487,tensor(0.0003),3.259245060288305
1,1.94703718441697 - 1.55559193403874*exp(0.333454222547787*x0),4,-15.856756376841469,tensor(1.0000e-05),2.652883799120991
2,0.0614846570976079,0,-4.032498658022877,tensor(0.0100),0.0
