,complexity,loss,score,sympy_format
4,6,2.489916e-08,4.345879738123827,log(x0 + 1)*(-0.1881993) - 0.03794578
3,5,1.9212164e-06,2.0953447387090307,x0*(-0.11717816) - 0.054932557
2,4,1.5616113e-05,2.0834227231316893,exp(x0)*(-0.06705386)
1,3,0.00012542726,0.43622953566506206,x0*(-0.1910284)
5,7,2.440723e-08,0.01995466807887621,tan(log(x0 + 1)*(-0.18668863)) - 0.03839372
