,complexity,loss,score,sympy_format
3,5,9.858594e-08,10.338950637538428,x0*x1*(-0.49992257)
1,3,0.0032242867,0.14230392563004182,x1*(-0.20404162)
2,4,0.0030476437,0.0563430128236034,tanh(x1)*(-0.2354733)
4,7,9.3155705e-08,0.028328157308212313,x0*(x1*(-0.49935126) - 0.00029968156)
0,1,0.004285853,0.0,-0.101568160000000
