2025-05-24 19:32:52,201 - INFO - A new study created in Journal with name: model-neuronal-gkan-neuronal_gkan_ic5_s5_pd_seed
2025-05-24 19:43:10,348 - INFO - Trial 0 finished with value: 0.0013062586076557636 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.207053950287936e-06, 'lamb_h_net': 1.7073967431528114e-06, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.5, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 5, 'grid_size_h_net': 7, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 0.0013062586076557636.
2025-05-24 21:23:30,686 - INFO - Trial 11 finished with value: 0.0018622467759996653 and parameters: {'lr': 0.000610717209460025, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0014651339401605768, 'lamb_h_net': 7.134280366210132e-06, 'grid_size_g_net': 9, 'spline_order_g_net': 3, 'range_limit_g_net': 1, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 3, 'grid_size_h_net': 12, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 21:34:58,191 - INFO - Trial 12 finished with value: 0.002836037427186966 and parameters: {'lr': 0.0011652722123618412, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.001429196964294307, 'lamb_h_net': 0.00012043618567403654, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 3, 'grid_size_h_net': 15, 'spline_order_h_net': 1, 'range_limit_h_net': 4, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 21:46:29,364 - INFO - Trial 13 finished with value: 0.0011898376978933811 and parameters: {'lr': 0.0011555873865024039, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.008338098427245718, 'lamb_h_net': 5.24936174821818e-06, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 13, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.7, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 22:00:49,297 - INFO - Trial 14 finished with value: 0.0012209040578454733 and parameters: {'lr': 0.001071864914832256, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.009680640243722779, 'lamb_h_net': 5.459613748020909e-06, 'grid_size_g_net': 10, 'spline_order_g_net': 3, 'range_limit_g_net': 4, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 22:07:31,873 - INFO - Trial 15 finished with value: 0.0012468182248994708 and parameters: {'lr': 0.00494765392730395, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0006642371721477223, 'lamb_h_net': 3.0216520690463046e-06, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.7, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 9, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.7, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 22:21:55,770 - INFO - Trial 16 finished with value: 0.001432990306057036 and parameters: {'lr': 0.0008290854664647165, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0023922103249724197, 'lamb_h_net': 6.855631053343809e-05, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 22:35:20,196 - INFO - Trial 17 finished with value: 0.0011993024963885546 and parameters: {'lr': 0.0017624408968153445, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.009866936675841995, 'lamb_h_net': 0.00012811421518535985, 'grid_size_g_net': 13, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.7, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 10, 'spline_order_h_net': 3, 'range_limit_h_net': 3, 'mu_1_h_net': 0.7, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 22:47:14,726 - INFO - Trial 18 finished with value: 0.0013448928948491812 and parameters: {'lr': 0.0036976716525731848, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 1.609178801449687e-05, 'lamb_h_net': 4.041908419729043e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 5, 'mu_1_g_net': 0.8, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 5}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:00:13,261 - INFO - Trial 19 finished with value: 0.001234307768754661 and parameters: {'lr': 0.0007740607573393549, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00027132354989071664, 'lamb_h_net': 1.5342198864292146e-05, 'grid_size_g_net': 11, 'spline_order_g_net': 2, 'range_limit_g_net': 1, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.7, 'hidden_dim_g_net': 2, 'grid_size_h_net': 15, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:10:34,598 - INFO - Trial 20 finished with value: 0.0011938131647184491 and parameters: {'lr': 0.0013544877145865648, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0009573341444083115, 'lamb_h_net': 2.3870721646616422e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.7, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 3, 'grid_size_h_net': 11, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:20:51,908 - INFO - Trial 21 finished with value: 0.0014528573956340551 and parameters: {'lr': 0.0012957628234736554, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0008050011789113931, 'lamb_h_net': 2.491944117068805e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.7, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 3, 'grid_size_h_net': 11, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:26:37,103 - INFO - Trial 22 finished with value: 0.0011586338514462113 and parameters: {'lr': 0.0016008892267821563, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0036322166110152763, 'lamb_h_net': 1.0397043750085178e-06, 'grid_size_g_net': 6, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:37:41,975 - INFO - Trial 23 finished with value: 0.0016119477804750204 and parameters: {'lr': 0.0028875149925513704, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0036478971024394924, 'lamb_h_net': 1.2026308272467475e-06, 'grid_size_g_net': 6, 'spline_order_g_net': 2, 'range_limit_g_net': 2, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 14, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:46:29,775 - INFO - Trial 24 finished with value: 0.0021959550213068724 and parameters: {'lr': 0.0008211512910393895, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0058946905522273664, 'lamb_h_net': 7.439163366654747e-06, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 12, 'spline_order_h_net': 1, 'range_limit_h_net': 4, 'mu_1_h_net': 0.7, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.0011362386867403984.
2025-05-24 23:56:44,498 - INFO - Trial 25 finished with value: 0.0010923094814643264 and parameters: {'lr': 0.00197986491650621, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0033313425248368118, 'lamb_h_net': 4.23385132818594e-06, 'grid_size_g_net': 13, 'spline_order_g_net': 2, 'range_limit_g_net': 5, 'mu_1_g_net': 1.0, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 25 with value: 0.0010923094814643264.
2025-05-25 00:08:10,851 - INFO - Trial 26 finished with value: 0.0016853671986609697 and parameters: {'lr': 0.0019731330249128974, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.003171880209186381, 'lamb_h_net': 1.0134446798603558e-06, 'grid_size_g_net': 13, 'spline_order_g_net': 3, 'range_limit_g_net': 5, 'mu_1_g_net': 0.8, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 4, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 25 with value: 0.0010923094814643264.
2025-05-25 00:13:45,981 - INFO - Trial 27 finished with value: 0.014639172703027725 and parameters: {'lr': 0.007612362090415471, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.00035076062298648074, 'lamb_h_net': 4.932459407958626e-05, 'grid_size_g_net': 13, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.9, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 2}. Best is trial 25 with value: 0.0010923094814643264.
2025-05-25 00:22:33,919 - INFO - Trial 28 finished with value: 0.0013076532632112503 and parameters: {'lr': 0.002973042843802006, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.00011476668110132153, 'lamb_h_net': 1.2543587705251078e-05, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 1, 'grid_size_h_net': 10, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 3}. Best is trial 25 with value: 0.0010923094814643264.
2025-05-25 00:29:33,168 - INFO - Trial 29 finished with value: 0.0011608566856011748 and parameters: {'lr': 0.00382796402432548, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': False, 'lamb_g_net': 0.0015939309843023151, 'lamb_h_net': 1.6740396416902428e-06, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 9, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 25 with value: 0.0010923094814643264.
