,complexity,loss,score,sympy_format
1,4,1.0162133e-05,1.9734711683910113,tanh(x1)*0.2982709
2,5,9.817711e-06,0.034480361588371804,sin(tanh(x1)*0.30186415)
4,7,9.78068e-06,0.0032775236221144165,tanh(tanh(x1*0.98347664)*0.30708143)
3,6,9.812789e-06,0.0005014645682119502,tanh(x1/0.99003094)*0.29739252
0,1,0.0037860626,0.0,0.236166390000000
