,complexity,loss,score,sympy_format
1,3,3.666474e-07,4.764771603638708,x0*(-0.4830658)
3,7,3.0182156e-07,0.06462150086270908,x0*(-0.48281527) - 0.00013304055/x0
2,5,3.4346286e-07,0.032660819868609275,x0*(-0.48205355) - 0.00075299863
0,1,0.0050451797,0.0,-0.344638560000000
