,complexity,loss,score,sympy_format
3,6,7.1110866e-05,2.1212762860633716,2.9945838 - tanh(x0/1.5564578)
2,5,0.000593191,1.8321801768867005,3.009122 - tanh(x0)**2
1,4,0.0037059563,0.6262040597081855,3.0322442 - tanh(x0)
0,1,0.02425332,0.0,2.06770590000000
