,symbolic_function,complexity,log_loss,alpha
0,0.0330000000000000,0,-5.915103328147921,tensor(0.0100)
1,0.0330000000000000,0,-5.915103328147921,tensor(0.1000)
2,0.068 - 0.51*x0,2,-14.930968230570668,tensor(1.0000e-05)
3,0.068 - 0.51*x0,2,-14.930968230570668,tensor(1.0000e-04)
4,0.068 - 0.51*x0,2,-14.930968230570668,tensor(0.0010)
