,symbolic_function,complexity,log_loss,alpha
0,0.291000000000000,0,-4.3573108434141785,tensor(0.0100)
1,0.291000000000000,0,-4.3573108434141785,tensor(0.1000)
2,0.756*x0 - 0.301,2,-12.261102074744846,tensor(1.0000e-05)
3,0.756*x0 - 0.301,2,-12.261102074744846,tensor(1.0000e-04)
4,0.756*x0 - 0.301,2,-12.261102074744846,tensor(0.0010)
