,symbolic_function,complexity,log_loss,alpha
0,-0.379000000000000,0,-4.985190337464957,tensor(0.0100)
1,-0.379000000000000,0,-4.985190337464957,tensor(0.1000)
2,0.03 - 0.524*x0,2,-15.103039192589227,tensor(1.0000e-05)
3,0.03 - 0.524*x0,2,-15.103039192589227,tensor(1.0000e-04)
4,0.03 - 0.524*x0,2,-15.103039192589227,tensor(0.0010)
