,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1ifracx1j,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2309779472956814,0.0,-0.0,0.0,0.008108185923500802,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
fracx1ix1j,5.2160835787975516e-18,0.0,0.026247793162811783,0.0,0.0,-0.0,-0.0,0.0,0.012032276510219181,-6.62670287005861e-05,-0.0,0.026247793162811783,-0.002228318922216796,0.0007379528555452509,0.0019688015948041908,4.772702965620978e-17,0.0,-2.79044477480007e-17,0.0,0.00033690304724184883
fracx1jMinusx1i,0.0,-0.001120981902617466,0.007324438394301881,0.0,0.0,0.0,0.0,0.0,0.0,-0.001011625960237249,0.0,0.007324438394301881,0.0,0.0017437024211431073,0.0,0.0,-9.641773565715232e-05,0.0,-9.641773565715232e-05,0.0
