,complexity,loss,score,sympy_format
2,6,3.2305486e-06,0.45519047719063854,exp(x0)/(-256595.64) + 2.0009
1,5,5.0928747e-06,0.004492408201975829,2.0006824 + x0*(-0.00016542982)
3,7,3.2228418e-06,0.0023884510888252984,log(exp(x0)/(-256595.64) + 1) + 2.0009
0,1,5.185219e-06,0.0,1.99998160000000
