,complexity,loss,score,sympy_format
4,6,8.22728e-06,8.646199259205101,sin(-x0 + x1)*0.4997564
3,5,0.04680076,0.8205147503088721,tanh(sin(-x0 + x1))
2,4,0.10631583,0.014650725661146204,sin(x1)*0.0760764
1,3,0.1078849,0.005280958033062982,0.056161724/x1
0,1,0.10903041,0.0,0.00312331600000000
