,complexity,loss,score,sympy_format
1,3,0.00018911608,1.8421177308298728,x0*(-0.460074)
4,6,1.2245403e-05,1.0816346636109433,sin(x0/(-0.49014807))*0.2764128
2,4,7.4703974e-05,0.9288277162342868,tanh(x0)*(-0.503671)
3,5,3.611778e-05,0.7267480253223438,tanh(tanh(x0))*(-0.53714925)
0,1,0.0075295945,0.0,-0.0180204200000000
