,symbolic_function,complexity,log_loss,alpha
0,0.00300000000000000,0,-8.02919646852369,tensor(0.0010)
1,0.00300000000000000,0,-8.02919646852369,tensor(0.0100)
2,0.00300000000000000,0,-8.02919646852369,tensor(0.1000)
3,-0.444*x0,2,-11.427005776657882,tensor(1.0000e-05)
4,-0.444*x0,2,-11.427005776657882,tensor(1.0000e-04)
