,complexity,loss,score,sympy_format
4,6,18.171862,0.03977898192616611,tan(sin(-x0 + x1))**3
5,7,17.601204,0.03190704497228715,tan(sin(x0 - x1 - x1))
3,5,18.90929,0.028301183610758993,sin(tan(x0/x1))
2,4,19.45209,0.016836971560869267,sin(-x0 + x1)
1,3,19.782377,0.012582197897114294,sin(-x1)
