x,y
-1.5322306,-0.57982665
-1.5171165,-0.5711696
-1.5021728,-0.56266814
-1.5016272,-0.56235886
-1.4882514,-0.5547999
-1.4873977,-0.55431896
-1.4750516,-0.54738516
-1.4727885,-0.5461183
-1.4620252,-0.5401112
-1.4583429,-0.53806275
-1.4491698,-0.53297466
-1.4440589,-0.530149
-1.4364827,-0.5259724
-1.4299344,-0.52237403
-1.4239621,-0.5191015
-1.4235824,-0.5188937
-1.4159678,-0.51473486
-1.4116051,-0.51235855
-1.4069092,-0.50980604
-1.4021537,-0.50722665
-1.3994101,-0.5057411
-1.3904345,-0.500894
-1.3884852,-0.49984396
-1.3873721,-0.49924475
-1.3754846,-0.49286443
-1.3749602,-0.4925838
-1.3741556,-0.49215332
-1.3637451,-0.4865974
-1.3615766,-0.4854434
-1.35807,-0.4835798
-1.3521512,-0.48044086
-1.3483324,-0.4784202
-1.3421748,-0.47516924
-1.3407011,-0.47439256
-1.3352259,-0.4715115
-1.33329,-0.47049454
-1.3293927,-0.46845
-1.3264672,-0.46691763
-1.3222553,-0.464715
-1.3182235,-0.46261054
-1.3166014,-0.46176496
-1.3109454,-0.45882142
-1.3094181,-0.45802787
-1.3071916,-0.45687205
-1.300133,-0.45321542
-1.2967131,-0.451448
-1.2962954,-0.4512323
-1.2956069,-0.45087686
-1.2855322,-0.44568887
-1.2841381,-0.44497284
-1.2838818,-0.44484127
-1.2804475,-0.44307947
-1.2749007,-0.44023985
-1.2716911,-0.43860003
-1.2678447,-0.43663797
-1.2654612,-0.4354239
-1.2643985,-0.43488297
-1.2593709,-0.43232766
-1.2540238,-0.42961627
-1.2520795,-0.42863205
-1.2520182,-0.428601
-1.2506462,-0.427907
-1.2471752,-0.4261532
-1.2437744,-0.42443758
-1.2437204,-0.42441034
-1.2364002,-0.4207265
-1.2359997,-0.4205253
-1.2354572,-0.42025283
-1.2351027,-0.4200748
-1.2336488,-0.41934502
-1.2300695,-0.41755053
-1.2272888,-0.4161584
-1.2236451,-0.41433686
-1.2231512,-0.4140902
-1.221519,-0.41327536
-1.2209876,-0.41301018
-1.2192142,-0.41212583
-1.2149309,-0.40999272
-1.2137613,-0.40941098
-1.2113192,-0.4081973
-1.2112317,-0.40815383
-1.2072017,-0.40615407
-1.2057776,-0.40544826
-1.203996,-0.40456587
-1.2033403,-0.40424132
-1.1999971,-0.40258804
-1.199605,-0.40239432
-1.1955391,-0.40038735
-1.1943465,-0.39979938
-1.193046,-0.39915854
-1.1907619,-0.39803398
-1.1880072,-0.39667928
-1.1878271,-0.39659077
-1.1852653,-0.39533257
-1.1848122,-0.39511013
-1.1801995,-0.39284885
-1.179049,-0.39228556
-1.1765237,-0.3910502
-1.1759276,-0.3907588
-1.1753906,-0.39049637
-1.1726497,-0.38915786
-1.1707323,-0.38822243
-1.16608,-0.38595623
-1.1652085,-0.38553217
-1.165177,-0.3855169
-1.1651535,-0.3855055
-1.161272,-0.38361925
-1.1577799,-0.381925
-1.1568791,-0.38148838
-1.1563953,-0.381254
-1.1538944,-0.38004303
-1.1515222,-0.3788957
-1.150458,-0.37838143
-1.1477858,-0.37709108
-1.1467935,-0.37661234
-1.1432102,-0.3748853
-1.1427451,-0.37466133
-1.142252,-0.37442386
-1.138799,-0.37276304
-1.1379879,-0.37237328
-1.1360359,-0.37143588
-1.132489,-0.36973464
-1.131704,-0.3693585
-1.1299164,-0.36850247
-1.1289341,-0.36803237
-1.1282991,-0.36772853
-1.1246033,-0.36596215
-1.1219038,-0.36467382
-1.1211369,-0.36430815
-1.1207696,-0.364133
-1.1183565,-0.3629833
-1.1149445,-0.36135972
-1.1145347,-0.36116493
-1.1124588,-0.3601786
-1.1113663,-0.3596598
-1.1099404,-0.35898322
-1.1080551,-0.35808924
-1.1043938,-0.35635525
-1.1038804,-0.3561124
-1.1012349,-0.35486156
-1.10095,-0.35472694
-1.0992149,-0.3539075
-1.0982747,-0.35346377
-1.0954005,-0.35210824
-1.0944829,-0.35167593
-1.0905988,-0.3498478
-1.0885916,-0.34890428
-1.0877986,-0.34853178
-1.0875328,-0.34840694
-1.087017,-0.34816474
-1.0853267,-0.3473714
-1.0811815,-0.3454286
-1.0787289,-0.34428072
-1.0780691,-0.34397215
-1.0769689,-0.34345782
-1.0746299,-0.34236518
-1.0742799,-0.34220177
-1.0725195,-0.34138036
-1.0705346,-0.3404549
-1.0681438,-0.33934134
-1.0676458,-0.33910948
-1.0635026,-0.33718294
-1.0624326,-0.33668602
-1.061722,-0.3363561
-1.0611902,-0.3361093
-1.0598516,-0.3354883
-1.0573206,-0.33431506
-1.0553639,-0.333409
-1.0544214,-0.33297285
-1.0501971,-0.33102027
-1.049069,-0.33049953
-1.0482607,-0.33012646
-1.0473205,-0.32969278
-1.047092,-0.32958737
-1.0464997,-0.3293143
-1.0428363,-0.3276268
-1.0386659,-0.3257091
-1.0370508,-0.3249674
-1.0369585,-0.32492504
-1.0366652,-0.32479042
-1.0354898,-0.32425106
-1.0349249,-0.32399192
-1.0309191,-0.32215637
-1.0305545,-0.32198954
-1.0269188,-0.3203267
-1.024504,-0.31922376
-1.0240611,-0.31902158
-1.023257,-0.31865472
-1.0228753,-0.31848058
-1.022662,-0.31838328
-1.0185131,-0.31649262
-1.0169716,-0.31579107
-1.0156794,-0.31520334
-1.0125804,-0.31379527
-1.0112265,-0.3131807
-1.0105306,-0.31286496
-1.0104148,-0.31281242
-1.0081841,-0.31180105
-1.0071155,-0.31131688
-1.0067059,-0.3111314
-1.0008887,-0.30850038
-1.0007703,-0.30844688
-0.9985446,-0.30744207
-0.998528,-0.30743465
-0.9981066,-0.3072445
-0.9973493,-0.30690292
-0.99512804,-0.30590165
-0.99343646,-0.30513984
-0.9894233,-0.30333474
-0.98767185,-0.302548
-0.98665285,-0.30209053
-0.9861815,-0.301879
-0.9860135,-0.3018036
-0.9859486,-0.30177447
-0.9837737,-0.3007991
-0.9790038,-0.29866323
-0.9781786,-0.2982942
-0.9780814,-0.29825073
-0.9749032,-0.29683068
-0.97393864,-0.29640013
-0.973631,-0.29626286
-0.97263753,-0.2958196
-0.97190255,-0.2954918
-0.9685774,-0.29401028
-0.96714973,-0.29337484
-0.9648763,-0.29236376
-0.96327704,-0.29165316
-0.962075,-0.29111934
-0.96171457,-0.29095936
-0.9613955,-0.29081774
-0.95915806,-0.28982523
-0.95792395,-0.2892782
-0.95633143,-0.2885728
-0.95234615,-0.2868096
-0.9517728,-0.28655618
-0.9510443,-0.28623432
-0.9509996,-0.28621456
-0.9503556,-0.2859301
-0.9498225,-0.28569466
-0.9493049,-0.28546613
-0.94571847,-0.28388423
-0.94441736,-0.28331098
-0.94423604,-0.2832311
-0.9405692,-0.28161737
-0.94048756,-0.28158146
-0.94038844,-0.28153786
-0.93877834,-0.28083017
-0.93749803,-0.2802678
-0.9373572,-0.28020597
-0.9365928,-0.27987036
-0.93530613,-0.27930573
-0.9313973,-0.2775924
-0.93082947,-0.27734375
-0.93017375,-0.2770567
-0.9291223,-0.2765966
-0.9288713,-0.27648672
-0.9273416,-0.27581778
-0.9255504,-0.27503505
-0.92508954,-0.2748338
-0.9242288,-0.27445793
-0.9223056,-0.2736187
-0.92125094,-0.2731588
-0.920053,-0.27263662
-0.9179728,-0.2717306
-0.91769505,-0.27160966
-0.9160433,-0.2708909
-0.91506374,-0.27046493
-0.91388303,-0.26995167
-0.9137305,-0.26988542
-0.9132927,-0.2696952
-0.91122735,-0.2687983
-0.91012096,-0.26831818
-0.906938,-0.2669382
-0.9063087,-0.2666656
-0.90522444,-0.26619613
-0.9048818,-0.26604778
-0.9048244,-0.26602295
-0.9043578,-0.26582098
-0.9023529,-0.2649538
-0.9003731,-0.26409814
-0.8989843,-0.26349837
-0.8984852,-0.26328292
-0.8960163,-0.26221788
-0.8955668,-0.26202407
-0.89549965,-0.26199514
-0.893855,-0.2612864
-0.8922088,-0.2605776
-0.89175594,-0.2603827
-0.8909584,-0.2600395
-0.89080477,-0.25997344
-0.8867173,-0.25821668
-0.8860865,-0.25794587
-0.885994,-0.25790614
-0.88520616,-0.25756803
-0.88461846,-0.25731587
-0.8829612,-0.25660515
-0.88141155,-0.25594103
-0.87983966,-0.25526786
-0.87969756,-0.25520706
-0.8780092,-0.25448456
-0.8775631,-0.25429374
-0.8767793,-0.25395858
-0.8745055,-0.25298697
-0.8737453,-0.25266233
-0.8721986,-0.25200218
-0.8721892,-0.2519982
-0.87058884,-0.2513156
-0.86937505,-0.2507982
-0.8685688,-0.25045466
-0.8677095,-0.2500887
-0.86764073,-0.25005943
-0.8639135,-0.24847355
-0.863695,-0.24838069
-0.86313355,-0.24814205
-0.8617314,-0.24754634
-0.86156553,-0.24747589
-0.860813,-0.24715638
-0.8586669,-0.24624565
-0.85757005,-0.24578053
-0.8568802,-0.24548814
-0.85581005,-0.2450347
-0.85424036,-0.24436997
-0.85342777,-0.24402604
-0.8523227,-0.2435585
-0.8510601,-0.24302459
-0.8501436,-0.24263725
-0.84994453,-0.24255313
-0.8498535,-0.24251467
-0.8466998,-0.24118306
-0.8455057,-0.24067937
-0.84413385,-0.24010101
-0.84390265,-0.24000356
-0.8434842,-0.23982725
-0.8430472,-0.23964313
-0.8411965,-0.2388638
-0.8406806,-0.23864667
-0.8383771,-0.23767781
-0.83692545,-0.23706768
-0.83690125,-0.2370575
-0.8359564,-0.23666063
-0.8355521,-0.23649088
-0.8327701,-0.23532344
-0.8326921,-0.23529072
-0.83267367,-0.23528299
-0.83042544,-0.23434064
-0.83039343,-0.23432723
-0.8284959,-0.23353258
-0.82727003,-0.23301953
-0.8270221,-0.23291582
-0.8253379,-0.23221153
-0.8243365,-0.23179302
-0.82395995,-0.23163569
-0.8225951,-0.23106565
-0.82142186,-0.23057592
-0.82029283,-0.2301049
-0.8202133,-0.23007172
-0.8190553,-0.22958885
-0.8176001,-0.22898234
-0.8161258,-0.22836834
-0.815872,-0.22826266
-0.8148428,-0.22783431
-0.8125205,-0.2268684
-0.81207377,-0.22668272
-0.8113126,-0.22636643
-0.81090736,-0.22619808
-0.810372,-0.2259757
-0.81028116,-0.22593796
-0.8080566,-0.22501457
-0.80509686,-0.22378737
-0.8049205,-0.22371428
-0.80446965,-0.22352749
-0.8040739,-0.22336358
-0.8028248,-0.22284633
-0.802545,-0.22273052
-0.8003887,-0.22183843
-0.8001252,-0.22172946
-0.79951704,-0.22147804
-0.79895175,-0.2212444
-0.79620993,-0.22011197
-0.794807,-0.21953306
-0.7942162,-0.21928936
-0.7941606,-0.21926641
-0.7928766,-0.21873707
-0.7926671,-0.2186507
-0.7923279,-0.21851091
-0.79061395,-0.2178049
-0.7888504,-0.21707898
-0.78847855,-0.21692598
-0.78687054,-0.21626467
-0.78685296,-0.21625744
-0.78466153,-0.21535695
-0.7840817,-0.21511884
-0.78358597,-0.21491529
-0.7828854,-0.21462774
-0.7809552,-0.2138359
-0.7809325,-0.21382658
-0.7808764,-0.21380359
-0.77896184,-0.21301886
-0.778366,-0.2127748
-0.7771226,-0.21226561
-0.77506167,-0.21142226
-0.7740639,-0.21101424
-0.7733999,-0.2107428
-0.77319837,-0.21066043
-0.7731901,-0.21065703
-0.7714109,-0.20993018
-0.7711327,-0.2098166
-0.76970774,-0.20923491
-0.76925737,-0.20905116
-0.76805747,-0.20856172
-0.766046,-0.20774181
-0.76416147,-0.20697433
-0.7636049,-0.20674774
-0.7635186,-0.20671262
-0.7633646,-0.20664996
-0.7629672,-0.20648825
-0.76241386,-0.20626311
-0.7619796,-0.20608646
-0.7588115,-0.2047988
-0.75791883,-0.2044363
-0.75784457,-0.20440616
-0.7570621,-0.20408851
-0.75565684,-0.20351836
-0.75523806,-0.20334849
-0.75437284,-0.20299768
-0.7541035,-0.20288849
-0.7529114,-0.20240542
-0.75265956,-0.20230338
-0.75223446,-0.20213118
-0.75190717,-0.20199862
-0.7516932,-0.20191199
-0.74817663,-0.2004891
-0.7480085,-0.20042112
-0.74794436,-0.2003952
-0.7468197,-0.19994062
-0.7466877,-0.19988729
-0.7446964,-0.19908303
-0.74469274,-0.19908157
-0.7446882,-0.1990797
-0.74344945,-0.19857976
-0.74301684,-0.1984052
-0.74179894,-0.197914
-0.7412271,-0.19768347
-0.7412031,-0.1976738
-0.7404187,-0.19735764
-0.7381284,-0.19643518
-0.73779327,-0.19630024
-0.73684394,-0.1959182
-0.73578006,-0.19549024
-0.7353715,-0.19532594
-0.7351308,-0.19522917
-0.7343864,-0.19492993
-0.7343478,-0.19491443
-0.7332782,-0.1944846
-0.7328866,-0.1943273
-0.73195374,-0.19395266
-0.7313819,-0.19372308
-0.7310059,-0.19357215
-0.7304178,-0.19333613
-0.72846544,-0.1925531
-0.72765166,-0.19222689
-0.7271277,-0.1920169
-0.7261382,-0.1916205
-0.72567445,-0.1914348
-0.72541153,-0.19132951
-0.7253713,-0.19131342
-0.72535294,-0.19130607
-0.7251156,-0.19121103
-0.72432303,-0.19089377
-0.72368985,-0.1906404
-0.72336245,-0.19050944
-0.7223649,-0.19011045
-0.7210198,-0.18957272
-0.7198727,-0.18911444
-0.7194345,-0.1889394
-0.71895033,-0.18874604
-0.7179928,-0.18836379
-0.7177417,-0.18826357
-0.7176644,-0.18823275
-0.7173141,-0.18809295
-0.7169919,-0.18796438
-0.71646345,-0.18775356
-0.7163258,-0.18769869
-0.7146883,-0.18704578
-0.71448845,-0.18696615
-0.71424675,-0.18686981
-0.7135701,-0.18660024
-0.7130233,-0.18638241
-0.71134853,-0.18571562
-0.71125937,-0.18568015
-0.71062934,-0.18542942
-0.7095781,-0.18501124
-0.70956147,-0.18500465
-0.7084364,-0.18455733
-0.7080546,-0.18440554
-0.7079311,-0.18435645
-0.70777726,-0.18429536
-0.70767784,-0.18425584
-0.70708364,-0.18401973
-0.70546424,-0.18337658
-0.70494384,-0.18317004
-0.7048736,-0.18314216
-0.7044918,-0.18299061
-0.703903,-0.18275699
-0.70332056,-0.18252593
-0.70205504,-0.18202412
-0.7017159,-0.18188968
-0.7003435,-0.18134585
-0.6996601,-0.18107519
-0.6994785,-0.18100326
-0.6994227,-0.18098116
-0.6989949,-0.18081176
-0.6989548,-0.18079592
-0.6985814,-0.18064809
-0.69794637,-0.18039675
-0.6964024,-0.17978594
-0.6960658,-0.17965281
-0.6957764,-0.1795384
-0.69546974,-0.17941716
-0.6949943,-0.17922921
-0.6945207,-0.17904207
-0.6939351,-0.17881072
-0.69238037,-0.1781967
-0.69124204,-0.17774737
-0.6908186,-0.1775803
-0.6906176,-0.17750102
-0.690413,-0.17742029
-0.69006157,-0.17728168
-0.68961775,-0.17710665
-0.6893134,-0.17698663
-0.6889127,-0.17682865
-0.688864,-0.17680945
-0.68828785,-0.17658237
-0.6867398,-0.17597243
-0.68629175,-0.175796
-0.68626815,-0.17578669
-0.6853026,-0.17540658
-0.68476886,-0.1751965
-0.68324465,-0.17459688
-0.6827179,-0.17438975
-0.682269,-0.17421326
-0.6820163,-0.17411393
-0.6819307,-0.17408028
-0.68171465,-0.17399538
-0.6812504,-0.17381291
-0.68090725,-0.17367809
-0.6802423,-0.17341688
-0.67998093,-0.17331424
-0.6799737,-0.17331141
-0.67985153,-0.1732634
-0.67843026,-0.17270544
-0.6778292,-0.17246959
-0.6777905,-0.17245442
-0.67726076,-0.17224658
-0.6772238,-0.17223206
-0.67523116,-0.17145073
-0.67461723,-0.17121015
-0.67446035,-0.17114867
-0.67430013,-0.17108591
-0.67412645,-0.17101786
-0.6738598,-0.17091338
-0.67361397,-0.1708171
-0.673547,-0.1707909
-0.6734197,-0.17074102
-0.6725199,-0.1703887
-0.6718015,-0.17010748
-0.6713599,-0.16993466
-0.6711501,-0.16985255
-0.67054075,-0.1696142
-0.6694857,-0.16920158
-0.66932833,-0.16914004
-0.6691282,-0.16906181
-0.6690405,-0.16902754
-0.66843975,-0.16879272
-0.66757077,-0.16845316
-0.66743183,-0.1683989
-0.6664441,-0.16801313
-0.6659019,-0.16780144
-0.6655394,-0.16765991
-0.66540545,-0.16760764
-0.66526026,-0.16755098
-0.6648355,-0.1673852
-0.6646904,-0.16732857
-0.6638694,-0.16700828
-0.6638544,-0.16700244
-0.6626587,-0.16653615
-0.66241854,-0.16644251
-0.6613725,-0.16603483
-0.6613137,-0.16601196
-0.6611509,-0.1659485
-0.66082215,-0.16582042
-0.6605746,-0.16572401
-0.6603808,-0.16564852
-0.66036916,-0.16564399
-0.65979725,-0.16542125
-0.65863836,-0.1649701
-0.6573861,-0.16448286
-0.6570692,-0.1643596
-0.65695465,-0.16431504
-0.6567757,-0.16424546
-0.6560765,-0.16397355
-0.65596366,-0.1639297
-0.655921,-0.1639131
-0.65529716,-0.16367063
-0.6542959,-0.16328157
-0.65413094,-0.16321748
-0.65378517,-0.1630832
-0.65362805,-0.16302216
-0.65347916,-0.16296433
-0.6534461,-0.16295147
-0.6534453,-0.16295117
-0.6522873,-0.16250159
-0.65181166,-0.16231696
-0.6515837,-0.1622285
-0.65132576,-0.16212842
-0.6511323,-0.16205335
-0.6507537,-0.16190648
-0.65070623,-0.1618881
-0.6495515,-0.16144028
-0.6489726,-0.16121584
-0.64853877,-0.16104768
-0.6483762,-0.16098471
-0.6483086,-0.1609585
-0.6480124,-0.16084373
-0.6478521,-0.16078164
-0.6478476,-0.1607799
-0.6475742,-0.16067398
-0.6472403,-0.1605446
-0.6468024,-0.16037503
-0.64673066,-0.16034724
-0.64576983,-0.15997523
-0.6457021,-0.15994902
-0.64564806,-0.15992808
-0.645529,-0.15988201
-0.64536333,-0.1598179
-0.6452483,-0.15977338
-0.6434561,-0.15908003
-0.64336354,-0.15904424
-0.6433288,-0.1590308
-0.64301836,-0.15891075
-0.64293337,-0.15887791
-0.6427925,-0.15882346
-0.64275837,-0.15881026
-0.6418971,-0.15847734
-0.6414896,-0.15831989
-0.6409688,-0.15811867
-0.6406034,-0.15797752
-0.6402845,-0.15785432
-0.640197,-0.15782055
-0.6400989,-0.15778269
-0.63988143,-0.15769866
-0.63917947,-0.15742765
-0.6391123,-0.15740174
-0.6386617,-0.15722781
-0.63838404,-0.15712066
-0.6383362,-0.1571022
-0.63813597,-0.15702495
-0.6376788,-0.15684855
-0.6375678,-0.15680575
-0.6374476,-0.15675935
-0.63680696,-0.15651229
-0.6356191,-0.15605432
-0.6352072,-0.15589556
-0.6352032,-0.15589401
-0.6350213,-0.15582393
-0.63486826,-0.15576494
-0.6348383,-0.15575339
-0.63481545,-0.15574458
-0.63442385,-0.15559372
-0.6344182,-0.15559155
-0.6333977,-0.15519847
-0.6330801,-0.15507619
-0.633057,-0.1550673
-0.6330487,-0.1550641
-0.6327698,-0.15495673
-0.63227034,-0.15476444
-0.6321853,-0.15473172
-0.6308887,-0.15423283
-0.63074327,-0.15417686
-0.63069427,-0.15415803
-0.6305651,-0.15410835
-0.63037616,-0.15403566
-0.6302194,-0.15397537
-0.6300409,-0.15390673
-0.6297434,-0.15379234
-0.62951875,-0.15370595
-0.629412,-0.15366493
-0.6290039,-0.15350805
-0.6285126,-0.15331924
-0.6284598,-0.15329893
-0.62801856,-0.1531294
-0.627255,-0.15283605
-0.6271106,-0.1527806
-0.6268685,-0.15268764
-0.62678117,-0.15265408
-0.6263604,-0.15249254
-0.6263257,-0.1524792
-0.62628174,-0.15246233
-0.6260479,-0.15237254
-0.625828,-0.15228812
-0.6258233,-0.15228634
-0.6256959,-0.15223742
-0.62523556,-0.15206075
-0.62480086,-0.15189393
-0.62423426,-0.15167655
-0.6239367,-0.1515624
-0.6236804,-0.1514641
-0.62351966,-0.15140247
-0.6234083,-0.15135977
-0.6228769,-0.151156
-0.62269837,-0.15108757
-0.62238073,-0.15096581
-0.62228173,-0.15092784
-0.62220085,-0.15089686
-0.6219087,-0.15078491
-0.621772,-0.1507325
-0.621628,-0.1506773
-0.62161577,-0.15067261
-0.6211554,-0.15049624
-0.62101984,-0.1504443
-0.6202054,-0.15013236
-0.6199943,-0.1500515
-0.61996996,-0.15004219
-0.61961776,-0.14990734
-0.6193551,-0.1498068
-0.61901295,-0.1496758
-0.6189364,-0.1496465
-0.61890024,-0.14963269
-0.61878693,-0.14958929
-0.61863977,-0.14953297
-0.6180859,-0.14932103
-0.6178018,-0.14921233
-0.6176411,-0.14915085
-0.6175035,-0.14909822
-0.6171175,-0.14895059
-0.6168219,-0.14883754
-0.61675143,-0.14881057
-0.61646116,-0.14869958
-0.61642534,-0.14868587
-0.61626893,-0.14862607
-0.6153381,-0.14827028
-0.615321,-0.14826372
-0.61491513,-0.14810865
-0.614605,-0.1479902
-0.6145999,-0.14798826
-0.6141715,-0.14782466
-0.61401504,-0.14776495
-0.6138529,-0.14770308
-0.6137265,-0.14765482
-0.61357635,-0.14759752
-0.6130335,-0.14739043
-0.61299235,-0.14737472
-0.6129558,-0.14736083
-0.6127475,-0.14728136
-0.61248136,-0.1471799
-0.6120428,-0.14701277
-0.6119349,-0.14697166
-0.61157453,-0.1468344
-0.6112954,-0.1467281
-0.6108378,-0.14655387
-0.61077845,-0.14653127
-0.6106141,-0.14646871
-0.6105937,-0.14646097
-0.61039555,-0.14638558
-0.6099876,-0.1462304
-0.60985935,-0.14618161
-0.60968244,-0.14611435
-0.60956347,-0.14606911
-0.60949343,-0.1460425
-0.6087525,-0.1457609
-0.60857683,-0.14569417
-0.6085555,-0.14568609
-0.60851496,-0.14567068
-0.60834205,-0.14560498
-0.60825884,-0.14557338
-0.606936,-0.14507136
-0.6066052,-0.14494589
-0.6064479,-0.14488629
-0.6063642,-0.14485455
-0.606339,-0.14484498
-0.6063205,-0.14483798
-0.606224,-0.14480141
-0.6061737,-0.14478236
-0.6060031,-0.14471768
-0.60566926,-0.1445912
-0.6054528,-0.14450917
-0.60526323,-0.1444374
-0.6049237,-0.14430884
-0.6048657,-0.14428684
-0.6044104,-0.14411455
-0.60433066,-0.14408436
-0.60420454,-0.14403662
-0.60397047,-0.14394811
-0.60384864,-0.14390203
-0.6037098,-0.1438495
-0.6028228,-0.14351419
-0.6026395,-0.14344493
-0.60240215,-0.14335528
-0.6023721,-0.14334394
-0.6023525,-0.14333653
-0.60230213,-0.14331749
-0.60207593,-0.14323208
-0.602061,-0.14322644
-0.60199153,-0.1432002
-0.6016865,-0.14308503
-0.60120964,-0.14290509
-0.6004446,-0.14261651
-0.60042286,-0.14260831
-0.6002874,-0.14255725
-0.5999782,-0.1424407
-0.59976697,-0.14236107
-0.59950995,-0.14226425
-0.59950703,-0.14226314
-0.5990785,-0.1421017
-0.59875786,-0.14198099
-0.59872335,-0.14196801
-0.5986959,-0.14195767
-0.5985476,-0.14190184
-0.5984722,-0.14187343
-0.5981605,-0.14175618
-0.5979111,-0.14166233
-0.5978236,-0.14162941
-0.5977337,-0.1415956
-0.59740037,-0.14147025
-0.5966808,-0.14119977
-0.59654987,-0.14115056
-0.59625065,-0.14103816
-0.59623504,-0.14103231
-0.5959872,-0.1409392
-0.59587437,-0.14089683
-0.5957579,-0.14085314
-0.59556174,-0.14077948
-0.5952331,-0.14065611
-0.59484416,-0.14051017
-0.5948304,-0.14050503
-0.59477425,-0.14048398
-0.59465563,-0.14043948
-0.5943013,-0.14030656
-0.5938676,-0.14014399
-0.5938107,-0.14012268
-0.5937915,-0.14011547
-0.5933483,-0.13994941
-0.5933012,-0.13993175
-0.5932389,-0.13990842
-0.593037,-0.13983282
-0.59299725,-0.13981794
-0.5927891,-0.13974
-0.59240276,-0.13959533
-0.5918905,-0.13940366
-0.5913455,-0.13919981
-0.59127676,-0.1391741
-0.5912593,-0.13916756
-0.5910259,-0.13908029
-0.5909503,-0.13905203
-0.590874,-0.13902351
-0.5904828,-0.1388773
-0.589943,-0.13867566
-0.5899169,-0.13866594
-0.58979636,-0.1386209
-0.5895105,-0.13851418
-0.5894181,-0.13847972
-0.5892805,-0.13842833
-0.5891386,-0.13837539
-0.5889263,-0.13829616
-0.58891255,-0.138291
-0.58809197,-0.13798498
-0.58802456,-0.13795985
-0.5877903,-0.13787252
-0.58759105,-0.13779825
-0.5874432,-0.13774315
-0.58735394,-0.1377099
-0.586995,-0.1375762
-0.58688444,-0.13753504
-0.5868433,-0.13751967
-0.58675456,-0.13748664
-0.58670443,-0.137468
-0.58663183,-0.13744092
-0.5864924,-0.13738903
-0.58619446,-0.13727814
-0.58613497,-0.13725597
-0.58609855,-0.13724244
-0.58605194,-0.13722509
-0.5855959,-0.13705541
-0.58504033,-0.1368488
-0.5845565,-0.13666898
-0.5844349,-0.1366238
-0.58427405,-0.13656402
-0.584085,-0.13649377
-0.5839224,-0.13643338
-0.58386433,-0.13641182
-0.58350325,-0.13627774
