,complexity,loss,score,sympy_format
3,5,9.035147e-08,10.423207624542789,x1*x0*(-0.49980658)
1,3,0.0032148713,0.14328992518361297,x1*(-0.20406629)
2,4,0.0030386227,0.056382972238846814,tanh(x1)*(-0.23549367)
4,7,8.8841176e-08,0.00842852537381847,tanh(tan(x1*x0*(-0.49989602)))
0,1,0.004281773,0.0,-0.101554500000000
