,complexity,loss,score,sympy_format
2,6,2.4630925e-10,0.031827043145592225,0.5374945 - 3.5665904e-5*tanh(x0)
3,7,2.3869542e-10,0.03139951435116023,0.53749925 - 5.66092e-5*log(tanh(x0) + 1)
1,5,2.5427463e-10,0.025202595821157164,x0*(-2.3293816e-5) - 1*(-0.53749)
0,1,2.8124475e-10,0.0,0.537476660000000
