2025-07-07 22:40:29,658 - INFO - A new study created in Journal with name: model-kuramoto-gkan-kuramoto_gkan_ic1_s5_pd_mult_noise_20db_2
2025-07-07 22:59:46,866 - INFO - Trial 0 finished with value: 703.762939453125 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.63200816860254e-06, 'lamb_h_net': 8.629132190071855e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:09:52,327 - INFO - Trial 11 finished with value: 703.845703125 and parameters: {'lr': 0.008843891243888992, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 3.998954268898117e-05, 'lamb_h_net': 1.1071515038029766e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 2, 'grid_size_h_net': 18, 'spline_order_h_net': 2, 'range_limit_h_net': 8, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 1}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:12:36,989 - INFO - Trial 12 finished with value: 703.8511352539062 and parameters: {'lr': 0.0049290512127966955, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 3.1025397364331166e-05, 'lamb_h_net': 9.061193188377056e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.1, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 17, 'spline_order_h_net': 1, 'range_limit_h_net': 8, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 1}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:15:15,750 - INFO - Trial 13 finished with value: 703.85205078125 and parameters: {'lr': 0.013945164614501218, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.0012879799840509471, 'lamb_h_net': 0.752581521439829, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 2, 'grid_size_h_net': 20, 'spline_order_h_net': 1, 'range_limit_h_net': 7, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:22:59,438 - INFO - Trial 14 finished with value: 703.8480224609375 and parameters: {'lr': 0.0033595732361123482, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0001947740563123233, 'lamb_h_net': 4.205217906273918e-06, 'grid_size_g_net': 17, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 3, 'grid_size_h_net': 15, 'spline_order_h_net': 1, 'range_limit_h_net': 9, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:27:04,283 - INFO - Trial 15 finished with value: 703.8265380859375 and parameters: {'lr': 0.008563196961220775, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 1.3846881059902322e-05, 'lamb_h_net': 0.000254564257572576, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 3, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:41:45,719 - INFO - Trial 16 finished with value: 703.784423828125 and parameters: {'lr': 0.02228146786613168, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 7.142086811572003e-06, 'lamb_h_net': 0.006013473283689716, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 5, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 00:49:50,198 - INFO - Trial 17 finished with value: 703.837890625 and parameters: {'lr': 0.04637856655924603, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.553062902833538e-06, 'lamb_h_net': 0.013790065526987624, 'grid_size_g_net': 7, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.1, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:06:36,823 - INFO - Trial 18 finished with value: 703.8478393554688 and parameters: {'lr': 0.02272419303692746, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.004324620585658325, 'lamb_h_net': 0.006197831142140581, 'grid_size_g_net': 13, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 5, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:14:32,842 - INFO - Trial 19 finished with value: 703.8502807617188 and parameters: {'lr': 0.020422591709771135, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.88289604647651e-06, 'lamb_h_net': 0.0048353226776003694, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 6, 'grid_size_h_net': 5, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:22:56,954 - INFO - Trial 20 finished with value: 703.8558349609375 and parameters: {'lr': 0.0025332842987198364, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.1622825227761166e-06, 'lamb_h_net': 0.05356062731456783, 'grid_size_g_net': 15, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 11, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:27:47,110 - INFO - Trial 21 finished with value: 703.850830078125 and parameters: {'lr': 0.005366132501175406, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 1.51125499396625e-05, 'lamb_h_net': 0.0002997065876875119, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 3, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:35:22,049 - INFO - Trial 22 finished with value: 703.8518676757812 and parameters: {'lr': 0.012888518800676657, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.4898685749507075e-05, 'lamb_h_net': 0.00040506188032203826, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 703.762939453125.
2025-07-08 01:58:18,810 - INFO - Trial 23 finished with value: 703.7888793945312 and parameters: {'lr': 0.02898511008385339, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00037892841054059376, 'lamb_h_net': 0.0025778447725895055, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 3, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 02:07:38,235 - INFO - Trial 24 finished with value: 703.841064453125 and parameters: {'lr': 0.03190671542567588, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00029437614181975803, 'lamb_h_net': 0.0041697124823273195, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.2, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 5, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 02:16:56,476 - INFO - Trial 25 finished with value: 703.8511352539062 and parameters: {'lr': 0.02839293186019799, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.004237233286328129, 'lamb_h_net': 0.01826100344450966, 'grid_size_g_net': 6, 'spline_order_g_net': 1, 'range_limit_g_net': 10, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 8, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.1, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 02:25:35,268 - INFO - Trial 26 finished with value: 703.8431396484375 and parameters: {'lr': 0.0154707141808445, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00010544669080337306, 'lamb_h_net': 0.001987558188858701, 'grid_size_g_net': 11, 'spline_order_g_net': 3, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 3, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 02:34:54,471 - INFO - Trial 27 finished with value: 703.8262329101562 and parameters: {'lr': 0.04941536736782304, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00047423491149738227, 'lamb_h_net': 0.3654490004275509, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 10, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 5, 'grid_size_h_net': 5, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 02:42:43,463 - INFO - Trial 28 finished with value: 703.8473510742188 and parameters: {'lr': 0.001175032444288679, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.01591031948803566, 'lamb_h_net': 0.0014657955273948244, 'grid_size_g_net': 6, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 4, 'grid_size_h_net': 9, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:02:23,895 - INFO - Trial 29 finished with value: 703.7774047851562 and parameters: {'lr': 0.004842280479701265, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.6752703968233054e-05, 'lamb_h_net': 8.952928547724151e-05, 'grid_size_g_net': 12, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:09:52,259 - INFO - Trial 30 finished with value: 703.8583984375 and parameters: {'lr': 0.004106678233959887, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 3.798262443771896e-06, 'lamb_h_net': 5.610602284906566e-05, 'grid_size_g_net': 14, 'spline_order_g_net': 3, 'range_limit_g_net': 6, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:22:05,419 - INFO - Trial 31 finished with value: 703.8125610351562 and parameters: {'lr': 0.00594810581053821, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 3.922272274401919e-05, 'lamb_h_net': 9.993523766527628e-05, 'grid_size_g_net': 12, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 1, 'grid_size_h_net': 19, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:30:03,688 - INFO - Trial 32 finished with value: 703.8527221679688 and parameters: {'lr': 0.0027504077767647613, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00011705077912522632, 'lamb_h_net': 0.0006121314780995686, 'grid_size_g_net': 12, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:37:11,825 - INFO - Trial 33 finished with value: 703.8478393554688 and parameters: {'lr': 0.003842424813086685, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.513594963186642e-05, 'lamb_h_net': 2.8120439394500997e-05, 'grid_size_g_net': 9, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 2, 'grid_size_h_net': 16, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:41:15,596 - INFO - Trial 34 finished with value: 703.8469848632812 and parameters: {'lr': 0.006660936897183517, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 5.6676391547749565e-06, 'lamb_h_net': 0.0001834750626266003, 'grid_size_g_net': 11, 'spline_order_g_net': 3, 'range_limit_g_net': 6, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 1, 'grid_size_h_net': 6, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:48:09,219 - INFO - Trial 35 finished with value: 703.8511352539062 and parameters: {'lr': 0.011296226150787897, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0008116162791971021, 'lamb_h_net': 0.019463567549006324, 'grid_size_g_net': 5, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 4, 'grid_size_h_net': 8, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 703.762939453125.
2025-07-08 03:55:19,814 - INFO - Trial 36 finished with value: 703.8562622070312 and parameters: {'lr': 0.002088679828310516, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 5.316004976527899e-05, 'lamb_h_net': 5.56035475233473e-06, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 9, 'mu_1_g_net': 0.2, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 5, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 703.762939453125.
2025-07-08 04:03:01,703 - INFO - Trial 37 finished with value: 703.8602905273438 and parameters: {'lr': 0.0006643634365285841, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.927366990952519e-06, 'lamb_h_net': 2.065826546903346e-06, 'grid_size_g_net': 14, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 4, 'grid_size_h_net': 11, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 2}. Best is trial 0 with value: 703.762939453125.
2025-07-08 04:10:19,787 - INFO - Trial 38 finished with value: 703.853759765625 and parameters: {'lr': 0.001424788086482277, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.0653286988932353e-06, 'lamb_h_net': 0.002292219800841956, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 1, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 7, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 703.762939453125.
