,symbolic_function,complexity,log_loss,alpha,score
0,0.00217500141753813 - 0.273253690367224*x0,2,-10.869281617318311,tensor(1.0000e-05),2.4749090163820253
1,-0.00795408385104488,0,-5.9194635845542605,tensor(0.0100),0.0
