,symbolic_function,complexity,log_loss,alpha,score
0,0.534554768696331*x0 - 0.0273210777137242,2,-8.36510372451381,tensor(0.0003),1.91748521842199
1,0.551408272654195*tan(0.814809419653958*x0 + 0.23094256139376) - 0.15950868834589,5,-11.105296429989986,tensor(1.0000e-05),0.9133975684920586
2,-0.00747823217893960,0,-4.53013328766983,tensor(0.0100),0.0
