,symbolic_function,complexity,log_loss,alpha,score
0,0.00865154452924846 - 0.643248724622081*x0,2,-10.214524178513024,tensor(0.0003),2.984489686866899
1,3.32846081430546 - 3.31796856147221*exp(0.190879942525045*x0),4,-12.557197935456731,tensor(1.0000e-05),1.1713368784718536
2,-0.0188436965647270,0,-4.245544804779226,tensor(0.0100),0.0
