,symbolic_function,complexity,log_loss,alpha,score
0,0.0118682142510108 - 0.603540418482027*x0,2,-9.260940360931677,tensor(0.0003),2.456642248644672
1,0.208812929675837 - 0.908255357455511*tanh(0.745608675226572*x0 + 0.223197341106824),5,-12.685648745395147,tensor(1.0000e-05),1.1415694614878233
2,-0.0115820320194398,0,-4.347655863642333,tensor(0.0100),0.0
