,complexity,loss,score,sympy_format
3,5,2.1149833e-06,7.219458750407133,x0*x1*(-0.4975505)
5,7,1.3333897e-06,0.2612003230658908,(x0 + 0.007411202)*(-0.49062312)*x1
4,6,1.7313902e-06,0.20012224686187136,sin(x1*x0*(-0.50084376))
1,3,0.003065016,0.14783871465396872,x1*(-0.20487055)
2,4,0.0028885377,0.059302401691957295,tanh(x1)*(-0.23618665)
