,complexity,loss,score,sympy_format
3,5,1.6915426e-08,12.083522142558811,x0*x1/(-2.0004282)
1,3,0.0031676497,0.1455177477098085,x0*(-0.20397942)
2,4,0.0029928843,0.05675232208607457,tanh(x0)/(-4.248268)
4,7,1.6715008e-08,0.005959494089417297,x0*(x1 - 1*0.00011701286)*(-0.5000052)
0,1,0.00423772,0.0,-0.101544970000000
