,complexity,loss,score,sympy_format
3,5,7.2513615e-08,6.406233883206868,1.0002961 - 0.5006705*x0
2,4,4.3914868e-05,5.553053406877438,log(2.6243448 - x0)
1,3,0.011331099,0.002678145588776342,1.2865772 - x0
4,7,7.251202e-08,1.0998055620088442e-05,-0.50066954*x0 - 0.078113176 + 1.0784087
0,1,0.0113919545,0.0,0.713261000000000
