,complexity,loss,score,sympy_format
1,3,3.0414727e-05,2.594971562510582,x0*(-0.49904868)
3,6,5.718017e-06,1.4708333623362866,-sin(log(x0 + 1))**2 - 0.09183367
2,5,2.4889734e-05,0.10023575129930001,tan(sin(-0.48779812*x0))
0,1,0.0054581766,0.0,-0.355981230000000
