,complexity,loss,score,sympy_format
1,3,6.6057946e-06,3.5019304546186794,x0*(-0.49652007)
2,4,6.2518006e-07,2.3576628082768147,sin(x0*(-0.5087754))
3,6,1.728843e-07,0.6427085598056544,0.0028562986 - sin(x0*0.5131497)
0,1,0.0072721564,0.0,-0.328766020000000
