,complexity,loss,score,sympy_format
2,4,0.000109616936,4.098731121343584,x1**2*0.19574882
1,3,0.00660593,0.6753125550858587,x1*0.23268555
3,6,0.00010800782,0.007394128106590252,x1*sin(x1*0.199223)
0,1,0.025497817,0.0,0.144775440000000
