,complexity,loss,score,sympy_format
3,7,2.6943153e-05,0.22346431606512573,8.437033e-6*exp(re(x0)) + 1.9998884
2,6,3.3689746e-05,0.09970740656458812,tanh(x0)*0.038891062 + 1.9641118
1,5,3.7222035e-05,0.07545359433700473,-1*(-2.0041907) - 0.0070708278/x0
0,1,5.0335737e-05,0.0,2.00161930000000
