,complexity,loss,score,sympy_format
4,6,2.1677584e-05,7.683739039147888,sin(-x0 + x1)*0.49865994
3,5,0.047099505,0.8093244640203613,tanh(sin(-x0 + x1))
2,4,0.105803855,0.014983422120149055,sin(x1)*0.07673059
1,3,0.107401095,0.005384603471676762,0.05662036/x1
0,1,0.10856397,0.0,0.00335187700000000
