,complexity,loss,score,sympy_format
2,6,1.3619041e-08,1.0676993150968004,1.9995465 - 0.0008321433/tanh(x0)
1,5,3.961343e-08,0.3977135913596227,1.9988916 - 0.0006502104/x0
3,7,1.11237455e-08,0.2023868294333081,1.9998555 - 0.0008736273/tanh(tanh(x0))
0,1,1.9442035e-07,0.0,1.99865250000000
