,complexity,loss,score,sympy_format
1,3,6.314881e-06,3.54701172682818,x0*(-0.49842733)
3,6,1.4154957e-06,0.5772108439255034,sin(x0*(-0.52220476)) - 1*(-0.0074081244)
2,4,4.490219e-06,0.3410074359823563,sin(x0*(-0.510828))
0,1,0.0076078232,0.0,-0.329173770000000
