,complexity,loss,score,sympy_format
3,5,2.2971449e-06,7.180512011098432,x1*x0*(-0.49838933)
4,6,1.7354619e-06,0.28039340124743933,sin(x0*x1*(-0.50184613))
1,3,0.003183874,0.15821905535039776,x0*(-0.20748907)
5,7,1.6038414e-06,0.07887197600105071,x0*(x1 - 1*(-0.006918352))*(-0.49195898)
2,4,0.0030174851,0.0536749582198993,tanh(x0)*(-0.23927245)
