,complexity,loss,score,sympy_format
5,7,5.5710025e-06,4.1625278741331435,x1*(x0 - 1*0.987102)*(-0.51468563)
2,4,0.0013242754,0.9550984082201319,-0.25419772*log(x0)
3,5,0.0005992473,0.7929463532366887,0.3689278 - 0.3673261*x0
4,6,0.00035784606,0.5155714737481137,-0.35560027*x1*log(x0)
1,3,0.0034416942,0.037773915242733026,x1*0.10524842
