,complexity,loss,score,sympy_format
1,5,2.0140433e-05,0.13300471563356542,1.9956232 + x0*(-0.0020215278)
3,7,1.783276e-05,0.0758689873349304,x0*x0*(-0.00026998715) - 1*(-1.9928455)
2,6,1.923836e-05,0.04582318404351693,-0.00031505755*x0**2 - 1*(-1.9928455)
0,1,3.4286382e-05,0.0,1.98701560000000
