,complexity,loss,score,sympy_format
4,6,0.00011855931,6.008204358589694,sin(-x0 + x1)*0.49279097
3,5,0.04822427,0.7508235315651275,tanh(sin(-x0 + x1))
2,4,0.10217489,0.010477206287171085,sin(x1)*0.06932886
1,3,0.103251025,0.005451187236437469,0.04787497/x1
0,1,0.104382865,0.0,0.00754401300000000
