,complexity,loss,score,sympy_format
4,6,0.0011989014,2.464648372479888,log(x0 + 1.9867662)*3.7716758
3,5,0.014098297,1.321092017092004,(x0 + 0.99540156)*2.1988087
1,3,0.058926865,0.5145301617599136,x0 - 1*(-1.0435443)
5,7,0.0010517944,0.13090797951507116,sin(log(x0 + 1.98542094))*4.3098664
2,4,0.05283353,0.10915107168461238,x0**3 + 0.99189466
