,complexity,loss,score,sympy_format
4,6,0.06235554,0.6512102658679234,log(tan(x0 - 1*(-1.2657967))**2 + 1)
5,7,0.04689467,0.2849484984880298,log(2.03075410705209*(-1 - 0.724380130231649/x0)**2 + 1)
3,5,0.11958923,0.24842955827034705,log(tan(exp(x0))**2 + 1)
1,3,0.1675252,0.22053779938467638,x0 - 1*(-1.0940328)
2,4,0.15331465,0.08864144214529124,Abs(log(x0**2))
