,complexity,loss,score,sympy_format
4,6,0.0019278332,0.9171871710277414,0.31174573/tanh(x0 - 1*(-0.17579846))
3,5,0.0048239054,0.7306522803325464,0.41391933/(x0 - 1*(-0.26654902))
5,7,0.0010625258,0.5957477740483705,0.27059302/tanh(tanh(x0 - 1*(-0.1441466)))
1,3,0.0113500515,0.4662731854231327,exp(-x0)
2,4,0.010016524,0.12498615207882843,exp(x0*(-1.1244575))
