,complexity,loss,score,sympy_format
2,4,1.2741357e-05,6.314181443088945,x1**2*0.19899322
1,3,0.0070376853,0.6700978737016088,x1/4.2182293
3,6,1.26591685e-05,0.0032357120656058107,(x1 + 0.0021480825)**2*0.19837978
4,7,1.2659041e-05,1.007180227341713e-05,x1*(-x1 - 0.0043873065)*(-0.19836757)
0,1,0.026882488,0.0,0.148630250000000
