,complexity,loss,score,sympy_format
2,4,0.00051522034,3.31135012924521,x0**2*(-0.47013423)
3,6,8.549214e-06,2.0493776524630993,x0*sin(x0/(-1.9413984))
1,3,0.014128436,0.767763670218563,0.3847004 - x0
0,1,0.06560926,0.0,-0.254893240000000
