,symbolic_function,complexity,log_loss,alpha
0,1.99900000000000,0,-24.241992929649665,tensor(1.0000e-05)
1,1.99900000000000,0,-24.24312405787817,tensor(1.0000e-04)
2,1.99900000000000,0,-24.241992929649665,tensor(0.0010)
3,1.99900000000000,0,-24.241992929649665,tensor(0.0100)
4,1.99900000000000,0,-24.241992929649665,tensor(0.1000)
