,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sinx1jMinusx1i,0.49736681515686076,0.5016232325041527,0.4778189362422921,0.5014468910659725,0.4947155968277271,0.5026448789153393,0.49918805217228446,0.48021495219960436,0.49890293247243017,0.5012029221527337,0.4806949809957946,0.5111007621428927,0.5059395695042074,0.5015294870744037,0.5016232325041527,0.49736681515686076,0.5016232325041527,0.4691187349862501,0.504463916756004,0.5012029221527337
constant,2.0051288010761668,1.9990925100656476,1.9905721179397715,2.0055582752186503,1.991315878880639,2.002774635776012,1.9957712752251113,2.0386642368781924,2.0009890140135025,2.001398312340051,1.9605511588923745,2.008341941415676,2.0020895327470543,2.000505160137213,1.9990925100656476,2.0051288010761668,1.9990925100656476,2.015359488003988,1.9873492471296283,2.001398312340051
