2025-05-24 16:11:37,481 - INFO - A new study created in Journal with name: model-kuramoto-gkan-kuramoto_gkan_ic3_s5_pd_seed
2025-05-24 16:19:01,101 - INFO - Trial 0 finished with value: 0.028054237365722656 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.207053950287936e-06, 'lamb_h_net': 1.7073967431528114e-06, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.5, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 5, 'grid_size_h_net': 7, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 0.028054237365722656.
2025-05-24 18:04:06,401 - INFO - Trial 17 finished with value: 0.01571311056613922 and parameters: {'lr': 0.008009220049642954, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 2.2547850430893454e-05, 'lamb_h_net': 0.0063286238649113095, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:12:40,584 - INFO - Trial 18 finished with value: 0.05029701441526413 and parameters: {'lr': 0.008841794304046934, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.892037687280201e-05, 'lamb_h_net': 0.009904544966139236, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 4, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 2}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:19:41,021 - INFO - Trial 19 finished with value: 0.020245525985956192 and parameters: {'lr': 0.0036845213144945173, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 1.1328266133955689e-05, 'lamb_h_net': 0.0034759704056073386, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 4, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.5, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 3}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:23:34,485 - INFO - Trial 20 finished with value: 0.026443559676408768 and parameters: {'lr': 0.007762156636953691, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 5.650049164539117e-05, 'lamb_h_net': 0.0006696869179687448, 'grid_size_g_net': 6, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 2, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:30:35,043 - INFO - Trial 21 finished with value: 0.028756102547049522 and parameters: {'lr': 0.014503949069298142, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 3.340144386287392e-06, 'lamb_h_net': 7.910672625237459e-05, 'grid_size_g_net': 9, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.7, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 4, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.5, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 5}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:36:20,470 - INFO - Trial 22 finished with value: 0.01656300574541092 and parameters: {'lr': 0.028514295953272047, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 5.711604798436924e-06, 'lamb_h_net': 0.0037390040048630255, 'grid_size_g_net': 11, 'spline_order_g_net': 2, 'range_limit_g_net': 10, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:42:43,656 - INFO - Trial 23 finished with value: 0.016515107825398445 and parameters: {'lr': 0.02985043490434962, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 5.1310062620802874e-06, 'lamb_h_net': 0.0034188474494807014, 'grid_size_g_net': 11, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.7, 'hidden_dim_g_net': 2, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:49:42,890 - INFO - Trial 24 finished with value: 0.09672185778617859 and parameters: {'lr': 0.003928595017803687, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 2.677183369962713e-05, 'lamb_h_net': 0.003545783183660842, 'grid_size_g_net': 11, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.7, 'hidden_dim_g_net': 2, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 4}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 18:56:42,561 - INFO - Trial 25 finished with value: 0.06162836030125618 and parameters: {'lr': 0.006281868803906879, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 2.6859354871970597e-06, 'lamb_h_net': 0.0006160223953456297, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 3, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 19:03:41,796 - INFO - Trial 26 finished with value: 0.020189017057418823 and parameters: {'lr': 0.015072437337472462, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 1.642027477768056e-05, 'lamb_h_net': 0.006050151347184277, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.7, 'hidden_dim_g_net': 4, 'grid_size_h_net': 10, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7, 'mu_2_h_net': 1.0, 'hidden_dim_h_net': 4}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 19:08:36,971 - INFO - Trial 27 finished with value: 0.06080421805381775 and parameters: {'lr': 0.0015008346651700596, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 6.839952693060526e-06, 'lamb_h_net': 0.0017556977945225487, 'grid_size_g_net': 7, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 3, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 2}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 19:11:10,480 - INFO - Trial 28 finished with value: 0.2577083110809326 and parameters: {'lr': 0.0034664453214532844, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': False, 'lamb_g_net': 0.0001510862303722513, 'lamb_h_net': 0.0008321693925073315, 'grid_size_g_net': 9, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 2, 'grid_size_h_net': 8, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 17 with value: 0.01571311056613922.
2025-05-24 19:16:40,088 - INFO - Trial 29 finished with value: 0.025775842368602753 and parameters: {'lr': 0.011491928171860129, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.2976742915497003e-06, 'lamb_h_net': 0.0026343247220877836, 'grid_size_g_net': 13, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.5, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 4, 'grid_size_h_net': 7, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.7, 'hidden_dim_h_net': 4}. Best is trial 17 with value: 0.01571311056613922.
