,complexity,loss,score,sympy_format
4,6,0.02992967,1.1016652361850894,sin(-x0 + x1)*0.39610633
3,5,0.09006355,0.059730820656384444,sin(-x0 + x1)**3
5,7,0.028898023,0.035077111603194704,tan(sin(-x0 + x1))*0.29339728
1,3,0.09615031,0.010095384843625302,0.078472964/x1
2,4,0.09560703,0.005666343239954462,exp(x1*(-2.7452147))
