,complexity,loss,score,sympy_format
1,4,4.251714e-06,2.266355646041989,tanh(x1)*0.29748031
3,7,3.3834078e-06,0.1704724933331385,sin(tanh(x1/1.1886171))*0.35649306
2,6,4.012265e-06,0.02898313799496474,tanh(x1/1.008356)*0.29821837
0,1,0.0038138297,0.0,0.235415300000000
